Unnamed: 0,index,text,ratio
46,46,"'Эволюционные ветви большей части современных штаммов этой бактерии расщепились примерно пять тысяч лет назад, во время неолита, когда люди всё больше оседались и стали жить в условиях плотного общения. Такое положение дел могло способствовать распространению ареала патогенов и усилению их разнообразия, передаваемых главным образом через капельную инфекцию и контактный перенос. Стрептококк стрептококкус пирогенес был обнаружен в останках людей, живших в Европе и Африке около четырёх тысяч лет назад, словно след древних путешествий сквозь века и континенты, оставивших незаметные отметины на карте истории человечества. Один из штаммов, найденный в мумии Боливии, мог отделиться ещё раньше, около десяти тысяч лет назад, предполагают учёные. Вначале этот микроорганизм мог проникнуть в Южную Америку вместе с первыми путешественниками из Сибири, которые пересекли Берингов пролив около двадцати двух тысяч лет назад и начали медленное заселение сначала территории Северной Америки, а затем Южной — словно семена, унесённые ветром из одной части света в другую. До появления современных антибактериальных лекарств скарлатина была одним из главных призраков детства, часто приводя к потере зрения и слуха, а также инвалидизации детей. До того как учёные раскрыли истинную причину болезни, её симптомы часто путали с проявлениями натуральной оспы, краснухи или дифтерии — словно туманные отражения в воде, которые трудно отличить друг от друга. Эти инфекционные заболевания традиционно воспринимались как спутники колонизации новых земель: они поражали переселенцев из Европы и наносили ущерб местному населению, которому было сложно противостоять этим патогенам. Тем не менее современные учёные считают эту точку зрения слишком простой и возможно даже ошибочной. Существует вероятность того, что не только пиогенные стрептококки, но также и многие другие микроорганизмы-возбудители инфекционных заболеваний уже давно существовали на территории Америки, задолго до прибытия первых европейцев — словно древние корни деревьев, уходящие глубоко под землю ещё до того, как появилась возможность их заметить. В пользу данной гипотезы говорят данные последних научных исследований, касающихся возбудителей сифилиса и лепры.'",25.0
47,47,"'Инженеры Ирбитского мотоциклетного завода взялись за создание уникального аппарата, способного разогнаться до 150 км/ч без прицепа и до 120 км/ч с коляской — показатели для своего времени несусветно высокие. Работа над ним велась под грифом секретности, с ограниченными ресурсами и на закулисных тропах. В 1963 году первые прототипы появлялись свет божий, сохранив узнаваемую внешность «Урала», но при этом радикально улучшив мотор: рабочий объём увеличился до 1040 куб.см, а мощь возросла до 50 лошадиных сил. Для снижения сопротивления воздуха установили специальный кожух, однако заявленная верхняя скорость в 150 км/ч не была достигнута — фактически мотор едва переваливал за отметку в 132 км/ч. Несмотря на это, разработка произвела фурор среди коллег и специалистов-практиконтролеров тех лет. В 1967 году завод выпустил ограниченную партию таких мотоциклов — всего около двадцати единиц с колясками, предназначенных исключительно для нужд Госавтоинспекции СССР. Каждый экземпляр собирался почти по индивидуальному заказу из-за дефицита ресурсов и нестабильности в закупке деталей, что привело к значительным трудностям при серийном производстве и эксплуатации. Вследствие сложной конструкции и высоких затрат проект остался уникальным экспериментом. Тем не менее мотоцикл «Урал М-100» вошел в историю советского мотопрома как эпохальное достижение, эксплуатировались они около десяти лет, после чего большинство машин канули в Лету, оставив лишь воспоминания у немногих энтузиастов и коллекционеров. В наши дни завод Ирбитский снова стремится к мировому признанию с новой моделью — «Урал Нео 500», современным вариантом классического аппарата, оснащённым двухцилиндровым мотором объёмом 446 куб.см и мощностью 35 лошадиных сил, пятискоростной коробкой передач с задним ходом, светодиодной оптикой и электронными приборами. Новая модель создана в партнёрстве с крупным игроком рынка для ориентации на международные регионы. История «Урала М-100» демонстрирует, что амбициозные технические решения требуют учета реальных возможностей промышленного производства; сегодня завод ставит акцент на инновационных технологиях и международном сотрудничестве для возвращения к позициям лидера мирового мотоциклетного рынка. '",27.0
48,48,"""Технические характеристики и материалы.\n\nКомплектующие и внутренние элементы конструкции модели Truckster создают полноту звучания и устойчивость строя на высочайшем уровне. Основа инструмента — корпус из красного дерева, кленовый топ и вклеенный гриф из махагони, обеспечивающие мощный резонанс и длительное эхо, которое высоко ценится исполнителями жанра рок.\n\nКонструктивное решение с вклеенным грифом и установленными активными звукоснимателями EMG делает инструмент надежным на сцене и позволяет получать чистый, мощный звук без посторонних шумов. Инструменты, подписанные Хэтфилдом, славятся высоким качеством сборки и выдающейся прочностью деталей.\n\nВместе с инструментом покупатель получает фирменный кожаный ремень Levy's премиального качества и иллюстрационную книгу об истории группы Metallica. Такие наборы редко встречаются на рынке, ведь большинство моделей серии ESP из Японии приобретают коллекционеры через специализированные международные аукционы.\n\nФактические данные об инструменте ESP Truckster:\n\nПятая модель Хэтфилда: Модель Truckster стала пятой подписной версией, созданной компанией ESP для Дейва Хэтфилда. База — корпус модели Eclipse ESP, внешне напоминающий знаменитую гитару Gibson Les Paul.\n\nДизайн под впечатлением от хот-рода: Увлекаясь кастомными автомобилями и хот-родами, Хэтфилд попросил разработчиков создать инструмент с автомобильным дизайном — серый матовый корпус, будто его не успели окончательно покрасить. Именно такой полуразобранный внешний вид стал фирменной чертой этой модели — без блестящего лака и глянцевого покрытия.\n\nВизуальное украшение: Тумблер сверху корпуса предназначен лишь для декоративного соответствия стилю винтажных инструментов, а реальная регулировка осуществляется с помощью нижнего переключателя.\n\nМногокомпонентная отделка: Для придания состаренного внешнего вида на производстве ESP наносятся несколько слоев краски (серого, черного и белого цветов), после чего покрытие частично стирается вручную. Это придает каждому инструменту уникальность, и даже два экземпляра из одной партии могут отличаться друг от друга.""",8.0
49,49,"'Как распознать скрытые недуги своего будущего дома\n\nВ первую очередь, избегайте приобретения жилья на вторичном рынке в холодное время года или поздней осенью — именно тогда наиболее легко утаить проблемы с фундаментом. Эти неприятности могут стать роковыми: трещины и серьезные повреждения способны превратить дом в бесполезный кирпичный хлам, требующий полной перестройки. Именно такие подводные камни зачастую вынуждают продавать недвижимость на вторичном рынке, как отметил директор строительной компании ""Дом Лазовского"" Максим Лазовский.\n\nВнимательно осмотрите качество скрытых работ. Ошибки при утеплении и гидроизоляции — распространенные проблемы, которые могут привести к серьезным последствиям. Обратите внимание на подвалы, если они есть: оцените температурный режим, уровень влажности и наличие следов протечек.\n\nНа объектах индивидуального жилищного строительства (ИЖС) возможны различные неприятности: несоответствие типа грунта зданию, неверное соотношение свай или выбора фундамента, отсутствие защиты древесины от насекомых — все это может привести к значительным повреждениям. Лучше всего проводить осмотр вместе с профессионалом (представителем технического надзора), чтобы детально изучить каждый аспект.\n\nНе забывайте и о документах: важно проверить разрешение на строительство и целевое назначение земли. Объект может оказаться самостроем, что может привести к серьезным юридическим проблемам. Также учитывайте возможное негативное воздействие окружающей среды: предприятия, свалки или новые дороги рядом могут существенно снизить качество жизни. Чтобы получить такую информацию, изучите генеральный план развития вашего населенного пункта, который обычно доступен в открытом доступе.\n\nМаксим Лазовский подчеркнул важность этих рекомендаций.'",24.0
50,50,"'Подвергшись несправедливому осмеянию со стороны диетологов, обычный мангольд или свекла заслуживает особого внимания. Долгое время эти красочные винегреты и борщи были их главным пристанищем. Сегодня же европейские гурманы с удовольствием экспериментируют с разнообразными блюдами из свеклы, от её листьев до корнеплодов, в которых сконцентрировано множество полезных веществ: железо, витамин C и йод — всё это под рукой. Свекла обладает особой магией, способной избавить от лишних килограммов: бетаин, согласно специалистке по диетологии Светлане Бережной, препятствует накоплению жиров и помогает организму лучше усваивать белок. Кроме того, её сок наделен уникальными свойствами: он восстанавливает водно-солевой баланс и обладает легким мочегонным эффектом, что особенно полезно для людей малоподвижных или склонных к отёчности. Так, для избавления от двух-трёх лишних килограммов достаточно лишь восстановить этот баланс и предотвратить накопление избыточной жидкости в тканях. Свекла также известна своим содержанием клетчатки, стимулирующей работу желудочно-кишечного тракта и желчного пузыря. Однако стоит помнить о её слабительном действии при чрезмерном употреблении.\n\nСвекла — отличный выбор для разгрузочного дня, но не каждому по душе однообразное питание из отварной и измельченной свеклы. Однако это лишь вопрос креативности: из этого корнеплода можно приготовить множество вкусных блюд, которые подойдут даже самым взыскательным гурманам.\n\nНа сто граммов свеклы приходится всего сорок калорий. Она прекрасно сочетается со сельдью и зеленью, а вот острые и копченые продукты её не любят.'",23.0
51,51,"'Росреестр Санкт-Петербурга раскрыл свои наблюдения за первые три месяца 2026 года. Начало года преподнесло рынку недвижимости сюрпризы: количество ипотечных кредитов и договоров долевого участия резко пошло вверх, а вот вторичный рынок остался практически без движения.\n\nСектор ипотеки стал настоящим двигателем развития.\n\nЗа период январь-март 2026 года в Санкт-Петербурге было зарегистрировано 28 346 ипотечных сделок, что на 14% превысило показатели предыдущего года (24 943). Эта статистика указывает на то, что покупатели продолжают активно приобретать жилье несмотря ни на что.\n\nНа первичном рынке наблюдался определенный подъем. По данным Росреестра Санкт-Петербурга, в первом квартале 2026 года заключено 10 299 договоров долевого строительства, что на 10% превысило показатели аналогичного периода прошлого года (9366).\n\nОбщий объем сделок купли-продажи жилых объектов увеличился лишь немного. За первое квартал 2026 года зарегистрировано права собственности на 21 890 объектов, в то время как годом ранее их было 21 633.\n\nНапоминаем о резком увеличении заключенных договоров долевого участия в январе текущего года почти на полтора раза. За месяц число таких сделок достигло 4262, что на 57 больше по сравнению с аналогичным периодом прошлого года (2707). В январе-феврале 2026 года в Санкт-Петербурге было зарегистрировано 8601 ипотечный договор против 6664 за январь предыдущего года.'",23.5
52,52,"'Вместе с исчезновением льготной ипотеки, которая подталкивала развитие частного строительства жилья, многие компании, одновременно занимавшиеся несколькими проектами, столкнулись со сложностями в финансах и были вынуждены свернуть свою деятельность. Генеральный директор компании «Загородная недвижимость Урала» Александр Свитеньков сообщил, что из более чем тысячи компаний, работавших ранее в сфере индивидуального жилищного строительства Екатеринбурга, продолжают функционировать всего около 40. Сегодня банковские кредиты (в среднем от 50 до 100 миллионов рублей) уже не способны покрыть прежние объемы строительства.\n\nСвитеньков привел пример: «Несколько лет назад мы возводили сто домов ежегодно. В прошлом году было построено всего 28 домов, а на текущий год заключены договора только на 12–15 домов. Из-за уменьшившихся объемов строительства пришлось сократить штат сотрудников: число работников офиса снизилось с 37 до 10 человек, а на стройке осталось от 50 до 80 из первоначальных четырёхсот».\n\nПо словам Свитенькова, многие участники рынка сейчас терпят убытки из-за высоких темпов инфляции, что приводит к банкротствам и иногда уголовным делам. Эдуард Богданов отметил, что в 2025 году стоимость загородной недвижимости выросла на 15,2%, однако дальнейший рост замедлился.\n\nБогданов также добавил: «Сейчас можно найти предложения с снижением цен. Широкий выбор предложений есть среди земельных участков и жилых домов. Ожидаю восстановления роста цен в период 2027–2028 годов после возвращения привлекательных ставок по ипотеке, что способствует увеличению числа покупателей».\n\nЭксперты считают, что к 2026 году сегмент индивидуального жилищного строительства адаптируется и изменится. Компании с низким капиталом и слабым предложением покинут рынок, тогда как организации с эффективным управлением и достаточными ресурсами укрепят свои позиции.\n\nАлександр Игнатов подчеркнул, что рынок переходит от хаотичного развития к более стабильной фазе. Будущий успех обеспечат не просто комплексы застройки, а предложения комплексного продукта для конечных потребителей: земельный участок с инфраструктурой и коммуникациями или комбинированный пакет «земля + дом». Такие проекты смогут привлечь большую часть спроса.\n\nДля реализации крупных комплексных проектов необходима финансовая поддержка не только самих застройщиков, но и государственных структур в части инфраструктуры дорог и сетей. В настоящий момент такого уровня поддержки пока нет.'",15.0
53,53,"'Угроза квантовых технологий разделила сообщество биткоин-энтузиастов на два лагеря: сторонники добровольного перехода к более защищённой инфраструктуре и те, кто выступает за жёсткие меры по обороне уязвимых активов. Волнения вокруг обеспечения безопасности сети привели к ожесточённым дискуссиям среди разработчиков. Адам Бэк из Blockstream предложил добровольный переход на новые механизмы защиты, тогда как Джеймсон Лопп из Casa призвал к жёстким ограничениям обращения наиболее рискованных активов, включая и те, что принадлежат легендарному Сатоши Накамото.\n\nДискуссия, прежде казавшаяся скорее академической, обрела острый политический оттенок после публикации исследования команды Google. В их докладе на 50 страницах были представлены методики, которые существенно снижают затраты на взлом криптографических схем, лежащих в основе безопасности цифровых валют. Исследователи прогнозировали появление компьютеров, способных осуществлять такие атаки, уже ближе к концу текущего десятилетия — значительно раньше ранее ожидаемого срока.\n\nТеперь речь идёт о миллионах единиц старой валюты, которые находятся под угрозой. Общая сумма таких активов составляет около 2,3 миллиона биткоинов, что эквивалентно примерно 170 миллиардам долларов США по состоянию на апрель 2023 года.\n\nКвантовый взлом блокчейна означает возможность восстановления закрытого ключа пользователя по открытому. Хотя современные мощности не могут справиться с такой задачей, квантовые алгоритмы позволяют решить её гораздо быстрее и проще.\n\nПервый вариант атаки включает поиск адресов с уже раскрытыми ключами для последующего доступа к активам. Второй же предполагает перехват транзакции до добавления её в блок цепи, вычисление закрытого ключа и замена оригинальной транзакции собственной. Именно этот второй метод представляет собой наибольшую угрозу для всех участников системы.'",20
54,54,"'Семь сталинских небоскрёбов привлекают внимание горожан, российских и зарубежных туристов. В ходе экскурсий по Москве — городу на семи холмах — гиды рассказывают о строителях и архитекторах, сотрудниках органов госбезопасности, особенностях садово-паркового искусства и водоёмов, а также объясняют, почему рекомендуется подходить к главному зданию МГУ прибором для измерения радиации. По словам руководителя туристической компании «Незабываемая Москва», россияне чаще заказывают такие экскурсии, чем иностранцы. В самих небоскрёбах возможны лишь организованные визиты, так как некоторые здания имеют особый режим входа и контроль пропусков.\n\nПосетить эти высотные сооружения можно не только гостиницы, но и обычные жилые дома.\n\nДля любителей балета особенно интересна квартира-музей Галины Улановой в небоскрёбе на Котельнической набережной. Запись на экскурсию оформляется заранее.\n\nОтзывы гостей содержат благодарность за работу гидов, восхищение интерьерами и уникальными экспонатами. Авторы отзывов признательны организаторам за возможность познакомиться с историческим периодом жизни прославленной балерины. В дополнение к этому, посетители отмечают великолепные виды из окон зданий и грандиозность архитектуры самих небоскрёбов.'",7.0
55,55,"'На круглом столе под темой «Кадры для будущего: как готовить инженеров к эпохе роботизации», Алексей Нечаев, председатель партии «Новые люди», сразу же начал разговор о конкретных вопросах, начав с системы распознавания лиц. Он отметил, что даже старая поговорка не исчерпывает всех возможностей обучения: будущее ждёт нас со многими новыми уроками. Затем Нечаев поделился, что участники мероприятия обладают знаниями о роботизации, включая влияние её на наш язык и культуру. По его мнению, комментарии к его выступлению были излишни — тема была ясна и понятна всем присутствующим. Когда говорят о роботизации, обсуждение альтернатив часто отходит на второй план: раньше дешёвый человеческий труд стоил около 20 тысяч рублей в месяц, но теперь такой уровень зарплаты уже не существует. Следовательно, работники должны получать более достойную заработную плату, ведь человеческое достоинство нельзя измерить деньгами. Нечаев привёл пример своей компании «Фаберлик», где за последние десять лет благодаря постепенной автоматизации производственный процесс стал эффективнее почти в двадцать раз. Зарплата тех, кто остался работать после внедрения роботизации, увеличилась примерно в три раза. Однако докладчик подчеркнул, что говорилось только об этих сотрудниках — значительный прирост производительности сопровождался лишь умеренным повышением зарплаты.'",28.0
56,56,"'Адриан Лахдо — талантливый футболист, чья рыночная стоимость начиналась с отметки в миллион евро, но теперь при переходе в клуб «Комо» оценивается уже в двенадцать миллионов. Старше всего восемнадцати лет, он играет на позиции центрального защитника и является гордостью шведского футбола. С детства Адриан демонстрировал лидерские качества в составе юношеской сборной страны и продолжает активно участвовать в матчах молодёжного уровня, будучи одним из ключевых игроков национальной команды. Несмотря на ограниченный опыт игры за профессиональные клубы — всего около двух десятков встреч за «Хаммарбю» — мнение экспертов было неутешительным: такого уровня показателей недостаточно для привлечения внимания сильнейших европейских команд. Однако, по слухам, итальянский клуб «Комо», известный своими смелыми ставками на молодых игроков, заметил в нем нечто особенное и сделал предложение, которое просто невозможно было отвергнуть — вместо запланированного миллиона евро они готовы были заплатить двойную сумму.\n\nТак что же именно привлекло внимание скаутов «Комо»? Вероятно, это были как конкретные таланты Адриана, так и его потенциальные возможности для будущего. Кому не хочется иметь в команде игрока, чьи перспективы кажутся светлыми?\n\nКадер Мейте — футболист, чья условная стоимость ранее составляла десять миллионов евро, теперь же его переход в клуб «Аль-Хиляль» произошел за тридцать миллионов. Наблюдатели не удивлены такой покупке, ведь саудовские команды славятся своими крупными финансовыми затратами на игроков, особенно тех, кто демонстрирует хорошие перспективы.\n\nКадер тренировался в академии французского клуба «Ренн» с пятнадцатилетнего возраста, прогрессируя от юношеских составов до основного. Хотя он не сразу закрепился в основном составе, тренеры заметили его потенциал и способности к игре в роли атакующего полузащитника или форварда. Защитниками он также отличался надежностью при ударах соперников и хорошей техникой контроля мяча корпусом.\n\nСитуация, когда молодые таланты решают обогатиться за счет перехода в клубы со спортивными условиями ниже европейских стандартов, не редкость. Кадер Мейте тоже решил пойти на такой шаг, предпочтя финансовую привлекательность возможностям дальнейшего развития как профессионального футболиста.'",25.0
57,57,"'Компания DFC Intelligence представила свой отчет о рынке игровых консолей, который был опубликован в издании VentureBeat. Согласно экспертам, новая модель Nintendo Switch 2 может стать фаворитом на этом поле. Аналитики предсказывают, что она станет самой популярной игрой среди потребителей в течение следующих двух лет. Эта перспектива обусловлена двумя ключевыми факторами: растущим интересом к игровым платформам на ПК и выпуском эксклюзивных видеоигр для консоли.\n\nЭксперты отметили, что благодаря высокому спросу на компактные игровые устройства, Nintendo Switch 2 обладает отличными перспективами на рынке. Важно также подчеркнуть отсутствие аналогичных моделей у конкурентов Sony и Microsoft.\n\nСпециалисты обратили внимание на качественное программное обеспечение для Nintendo Switch. Более восьмидесяти процентов игр создаются непосредственно Nintendo или студиями под ее управлением. В сравнении с этим, около 85% игр для PlayStation разрабатываются внешними компаниями.\n\nИсследование также выявило высокую популярность Nintendo Switch среди пользователей ПК: по данным опросов, почти половина из них уже владеет этой консолью.\n\nПрезентация новой модели состоялась в апреле. Новые фишки включают в себя дисплей размером 7,9 дюйма с частотой обновления до 120 Гц, а также новые контроллеры со магнитным креплением и функцией улучшения разрешения графики до формата 4К.'",35.0
58,58,"'Исторический фон и современные проекты\nКомпания «Балтийская коммерция» приобрела кусок земли размером около 5,5 тыс. м² на Новгородской улице, дом 14, в весенний сезон 2024 года. До этого времени здесь располагался бизнес-центр категории С, а рядом был воздвигнут жилой комплекс «Форсайт», который также принадлежит этой компании.\n\n«Балтийская коммерция» занимается строительством в историческом сердце Санкт-Петербурга с конца 90-х годов. Последние реализованные проекты включают реставрацию советского лицея на проспекте Представителя Римского-Корсакова и возведение элитного жилого квартала рядом со станцией метро «Чкаловская». Район Пески считается одним из самых престижных районов города, однако с 2010 года здесь начали возводить не только премиум-объекты, но и комплексы бизнес-класса.\n\nЖители района ценим его тихую атмосферу и отсутствие шумных туристических потоков. Эксперты подчёркивают, что район сохранил промышленные территории, которые город получил из устаревшей промзоны.\n\nРынок элитного жилья и перспективы развития\nС начала 2024 года в центральной части Санкт-Петербурга появились два новых жилых комплекса с общим числом квартир в 448: премиальный «Моисеенко 10» и объект бизнес-класса N8. Вдобавок реализуются несколько других проектов, среди которых ЖК ПСК и реконструкция Мытного двора. Свободных участков для нового строительства в центре практически не осталось, но спрос на элитное жильё остаётся высоким.\n\nБрокеры сообщают, что единичные свободные участки всё ещё имеются рядом со площадью Возрождения и улицей Черняховского. Основной потенциал для расширения центра находится между Синопской набережной и Новгородской улицой: там компания «ТГК-1» планирует реализовать крупный проект редевелопмента Центрального теплового энергетического комплекса. Проект предусматривает создание общественного пространства, связанного с городскими постройками и набережной. Уже одобрен первый этап, который включает зону отдыха и заведения общественного питания.\n\nСанкт-Петербург продолжает развиваться: старые исторические районы обновляются, а новые элитные жилые комплексы интегрируются в существующую городскую среду, создавая гармоничное сочетание элементов прошлого и будущего.'",25.0
59,59,"'В преддверии чемпионата мира три основные сборные борются за золото. На особом счету швейцарцы, которые давно грезят о титуле: они уже два раза добрались до финала. Возможно, домашнее льдистое поле станет для них катализатором успеха. Все звезды швейцарского хоккея будут на ледовой арене — в том числе и Роман Йоси.\n\nШведская команда тоже представляет собой серьезную силу, составленную из игроков НХЛ и европейских лиг. Лидер сборной Детройта, Лукас Рэймонд, стал настоящей звездой прошедшего сезона в НХЛ, набрав 76 очков.\n\nЧешская команда выглядит сбалансированно, но без ярко выраженных лидеров. Однако это не мешает ей демонстрировать хорошие результаты.\n\nГермания на Олимпиаде поражала высоким уровнем игры благодаря Леону Драйзайтлю и Тиму Штюцле, но в чемпионате мира им предстоит сыграть без этих звездных игроков, чьи клубы ('",10.0
