Unnamed: 0,index,text,ratio
41,41,"'Человек, который ни разу не видел клюкву в созревании, может пройти по болотам на расстояние, равное нескольким верстам, и остаться незамеченным среди зарослей этой ягоды. Весенняя клюква растет так: тонкий стебелек поднимается вверх, а по его длине располагаются зелёные листья, напоминающие крылья, и на концах этих листьев находятся ягоды красного цвета, покрытые серым пухом. Брусника отличается ярко-красными плодами и темно-зелёными структурными листьями, сохраняющими свежесть даже зимой; она часто так многочисленна, что земля кажется окрашенной в красный цвет. Голубика, типичный обитатель болот, имеет крупные синие ягоды, растущие группами. Иногда костяника, с её рубиновыми плодами, расположенных в гроздьях, встречается в отдалённых районах. Но лишь весенняя клюква так искусно маскируется: она скрывается между комочками почвы и практически незаметна до тех пор, пока не появится значительное количество ягод на небольшом участке. Тогда сверху видны красные точки, разбросанные случайным образом. Когда человек наклоняется для сбора одной ягоды, он обнаруживает, что она связана тонкой нитью с целой группой аналогичных плодов. Можно аккуратно извлечь из почвы длинную цепочку крупных красных ягод. Возможно, именно из-за своей высокой стоимости весной и полезности клюквы, а также приятного вкуса напитка с её добавлением, она так популярна. Но независимо от причины сборщики клюквы часто проявляют чрезмерную алчность. Например, когда одна пожилая женщина собрала столько ягод, что не смогла самостоятельно нести тяжёлую корзину домой, но оставила бы собранное — ей стало жалко и она оказалась в затруднительном положении. А когда две женщины одновременно находят богатые места сбора, они склонны пригибаться к земле и двигаться осторожно, чтобы собрать больше урожая, несмотря на риск конкуренции и возможного конфликта.'",24.0
42,42,"""История зародилась с обычной прогулкой по берегу, а затем превратилась в загадочное расследование. Побережье Океан Бич в городе Тайруа стало свидетелем необычной находки — 48-летняя Нейша Ринд с сыном Кеей обнаружили среди морского мусора бутылку Jack Daniel's объемом один литр. Она была покрыта слоями ракушек и соли, но после очистки от них оказалась стандартной бутылкой, внутри которой лежал аккуратно сложенный лист бумаги. Внутренняя пробка выявила, что послание не является розыгрышем — оно было написано 17 февраля 2002 года и содержало лишь имя автора: Джек. Из-за воздействия морской воды дата и имя стали трудночитаемыми. Но даже в таком виде они вызвали волнение, похоже на то, как будто бы герои романа Жюля Верна «Дети капитана Гранта» снова оказались перед важной подсказкой в своем приключении. Бутылка могла проплыть через Тихий океан около двадцати двух лет, обогнув земной шар или находясь в мощных течениях Тасманова моря. Нейша Ринд опубликовала фотографию на социальных сетях с надеждой, что современные технологии помогут найти отправителя быстрее, чем это делали герои XIX века. Но пока что ответа нет, и шуточки о том, что автор Джек мог уже стать дедушкой, заполонили социальные сети. Кея и его мама остаются в ожидании возможного отклика от автора послания, чтобы узнать подробности рыбалки прошедших лет.""",24.0
43,43,"'После того как Игорь Краснов взял эстафету председательства Верховного Суда РФ, многие судьи перестали плавать в море карьеры из-за обвинений в коррупции и рыбачке с правосудием. Истоки первых речей о увольнениях прозвучали от аналитиков агентства РИА Новости, как будто их наткнулись на камень в бараньем пути Краснова. Первый случай был замечен вскоре после того, как он поднялся на вершину власти: судья Виктор Мамотов оказался за бортом судейского королевства. Его полномочия были прекращены решением суда, а имущество в размере 97 объектов на сумму около 9 миллиардов рублей было подвергнуто земному суду и взыскано государством. Это было лишь началом грозового увольнения, которое за шесть месяцев вынесло несколько десятков судейских кораблей по всей стране. Быть может, эти судьи и не заметили штормовых облаков на горизонте, но Краснов был готов к бурям правосудия. Он подчеркнул, что его приход ознаменует новую эру чистоты в судах: любые проявления коррупции будут уничтожены без снисхождения, независимо от рангов.'",25.0
44,44,"'Ученые выделили биопленку, которая закрывает доступ воздуху и водяного пара. Через месяц после использования данная упаковка растворится в естественных процессах земли — словно снежный ком под весом времени. Более того, пластиковые изделия сегодня уже не могут быть названы редкостью: они заселяют мусорные поля и океаны, где разлагаются за века. Это представляет собой проблему экологическую — как огромный камень на пути прогресса. Ученые стремятся создать биопластики из материалов, восстанавливаемых природой: целлюлоза (оболочка растений), хитозан (состав ракушек) и лимонная кислота (друзья домашних хозяек). Эти компоненты обрабатываются в тонкий слой пленки, которая не позволяет проникновению воздуха и водяного пара. Такая пленка растворится при определенных условиях — как старая дверь, потерявшая свой блеск со временем, оставляя за собой лишь легкую пыль. Эти биопленки пока существуют лишь в виде лабораторных экспериментов и требуют улучшения в гибкости — как старые книги, которые не всегда можно согнуть без повреждений.'",25.0
45,45,"'Эксперты уверяют, что у кошек развиты органы чувств в высшей степени. У этих четвероногих острый обоняние превосходит человеческое на порядок, а слух их способен воспринимать ультразвуковые волны. Зрение кошек невероятно острые и позволяют им замечать самые мелкие изменения вокруг. Это делает их внимательными наблюдателями, которые моментально реагируют на любые метаморфозы в поведении хозяина — от тонкого акцента в голосе до нюансов выражения лица или запаха. Научные исследования показывают, что кошки могут различать человеческие эмоции по характеру движений и интонаций речи, а также по выражению лица хозяина, хотя они не способны устанавливать диагнозы заболеваний и не лечат людей. Они лишь откликаются на изменения во внешности и поведении владельца, часто лежа рядом с тепловыми зонами, так как воспаленные участки тела выделяют больше тепла. Исследователи указывают, что идея о том, что кошки способны обнаруживать рак у людей, является мифом — их не тренируют на это из-за сложности процесса обучения. Тем не менее, существуют доказанные исследования, свидетельствующие о положительном влиянии присутствия кошек на уровень стресса и тревоги у хозяев.'",27.0
46,46,"'Эволюционные линии большей части современных штаммов данной бактерии разделились примерно пять тысяч лет назад, в период неолита, когда население становилось всё более оседлым и начало жить в условиях плотного взаимодействия между собой. Такое положение дел могло привести к расширению ареала распространения и увеличению разнообразия патогенных микроорганизмов, передаваемых преимущественно капельной инфекцией и контактом. Стрептококк стрептококкус пирогенес был обнаружен в останках людей, проживавших в Европе и Африке около четырёх тысяч лет назад — тогдашние мумии свидетельствовали о его присутствии на двух континентах с высокой степенью вероятности. Один штамм, выявленный в останках древней мумии Боливии, мог обособиться ещё ранее, примерно десять тысяч лет назад, предполагают исследователи — это было время, когда первые люди прибыли из Сибири и преодолели Берингов пролив. В Южной Америке эти микроорганизмы могли жить на протяжении долгих веков, передаваясь из поколения в поколение посредством инфицированных капель воздуха и телесного контакта. До того времени, как современные антибактериальные препараты появились на свет, скарлатина была одной из ведущих причин смерти детей — она часто приводила к потере зрения и слуховых функций, оставляя следы на веках и барабанных перепонках. До того как учёные выяснили бактериальную природу заболевания, его симптоматика часто принималась за проявления натуральной оспы или коревой краснухи — это было время, когда микробы скрывались под маской других болезней. Эти инфекционные патологии традиционно рассматривались как следствие колонизации новых территорий: они появлялись среди переселенцев из Европы, прибывающих в Америку, и оказывали губительное воздействие на местное население, иммунитет которого оказался неподготовленным к борьбе с указанными патогенами. Тем не менее современные учёные полагают, что данная точка зрения является чрезмерно упрощённой и возможно даже ошибочной — есть вероятность, что не только пиогенные стрептококки, но также и многие другие микроорганизмы уже длительное время существовали в Америке, намного раньше прибытия первых европейцев. В пользу данного предположения свидетельствуют данные последних научных исследований, посвящённых возбудителям такого заболевания, как сифилис, и возбудителю лепры.'",28.0
47,47,"'Инженеров Ирбитского мотоциклетного завода попросили создать экстраординарное транспортное средство — мотоцикл, способный взлететь на скорость в 150 км/ч без коляски и не менее 120 км/ч вместе с ней. Такие показатели для большинства советских мотоциклов середины XX века считались крайне выдающимися лебедями на небосводе скорости. Разработка новинки тайно и с ограниченными ресурсами шла под покровом вечной ночи и секретности, и первые тестовые экземпляры готовились в 1963 году, как будто время замедлило свой ход. Внешний вид остался знаковым для «Урала», однако мощность двигателя стала буйным левом среди обычных козлов: рабочий объём увеличили до 1040 куб.см, а мощность выросла до 50 лошадиных сил. Для улучшения аэродинамических свойств установили специальный защитный кожух, словно броня для легендарного рыцаря средневековья. Однако достичь заявленной максимальной скорости в 150 км/ч не удалось — фактически максимальная скорость составила 130–132 км/ч, как бы предательски шепнув о своих возможностях. Несмотря на это, достигнутый результат произвел сильное впечатление на окружающих, будто выкрикнув призыв борца за справедливость. В 1967 году выпустили ограниченный тираж новых мотоциклов — примерно 25 единиц, оборудованных колясками, и все они направлялись в подразделения Госавтоинспекции СССР. Каждый мотоцикл собирался почти индивидуально из-за дефицита производственных мощностей и нерегулярной поставки уникальных деталей, словно каждая пуговица была крепко пришита ручками. За счет высокой стоимости разработки серийное производство оказалось невозможным, и использование этих машин вызвало значительные трудности — как будто новый век пришел с тяжестью нелегальных монет. Нехватка запчастей и сложности ремонта двигателей сделали эксплуатацию сложностью и неудобством, как если бы вы пытаетесь плавать в густой смоле. Проект остался экспериментальным и эксклюзивным из-за своей сложности и высоких затрат — как будто он был создан для особого случая. Однако мотоцикл «Урал М-100» вошел в историю советского мотопрома, оставив след среди легенд. Эти мотоциклы эксплуатировались в ГАИ примерно десять лет, а теперь память о них сохранилась только среди немногих энтузиастов и коллекционеров — как таящиеся улыбки в пустом зале. Большинство оригинальных экземпляров утрачено, оставшиеся стали редкостью — словно следы гиганта на песке. Ирбитский завод снова стремится привлечь внимание покупателей и выйти на новый уровень с моделью «Урал Нео 500» — современного варианта классического мотоцикла, напоминающего о прошлом в новой оболочке. Новые мотоциклы оснащены рядным двухцилиндровым двигателем объёмом 446 куб.см с жидкостным охлаждением и мощностью 35 л.с., пятискоростной коробкой передач с задним ходом, а масса сухой версии составляет 334 кг. Внешний дизайн напоминает современные туристические мотоциклы, а оборудование включает светодиодную оптику, электронное табло приборов и встроенную камеру переднего вида — словно земля выросла из цивилизации. Разработчики создали новую модель совместно с крупным партнером, ориентировавшись главным образом на международный рынок. История проекта «Урал М-100» демонстрирует, насколько амбициозные технические решения требуют учета реальных возможностей промышленного производства — как будто вы пытаетесь взлететь в небо, не имея крыльев. Сегодня завод ставит акцент на новейших технологиях и международном сотрудничестве для возвращения позиций на мировой арене мотоциклетной индустрии — словно вы снова отправляетесь в путешествие по неизведанным землям.'",28.0
48,48,"""Технические характеристики и материалы.\n\nКомплектующие и внутренние элементы конструкции модели Truckster создают звучание, насыщенное как морской волна, и обеспечивают высокую стабильность строя.\n\nОсновной материал инструмента — красное дерево для корпуса, кленовый топ и вклеенный гриф из махагони, дающие мощь резонансу и звучанию, которое ценят музыканты жанра рок.\n\nКонструктивное решение с вклеенным грифом и установленными активными звукоснимателями EMG делает инструмент надежным на сцене и позволяет получать чистый, мощный звук без посторонних шумов. Инструменты, подписанные Хэтфилдом, известны высоким качеством изготовления и надежностью комплектующих.\n\nВместе с инструментом покупатель получает фирменный кожаный ремень Levy's профессионального качества и иллюстрированную книгу о истории группы Metallica. Такие комплекты редко встречаются в регионах, поскольку большинство инструментов серии ESP японского производства приобретают коллекционеры через специализированные международные торги.\n\nФактические сведения о модели ESP Truckster:\n\nПятый инструмент для Хэтфилда: Модель Truckster стала пятой подписной моделью, выпущенной ESP специально для Хэтфилда. Базой послужил корпус модели ESP Eclipse, внешне схожий с известной гитарой Gibson Les Paul.\n\nДизайн автомобиля: Увлекающийся кастомными машинами и хот-родами Хэтфилд попросил разработчиков сделать новый инструмент в виде автомобиля с серым матовым покрытием, будто его не успели полностью покрасить. Именно такой слегка поврежденный внешний вид стал отличительной чертой этой модели — без лакового покрытия и блестящей отделки.\n\nФальшивый переключатель: Тумблер сверху корпуса предназначен лишь для визуального соответствия винтажному стилю рабочего функционала, у него нет. Реальная регулировка осуществляется с помощью нижнего переключателя.\n\nМногоуровневое покрытие: Для достижения эффекта состаренного внешнего вида на производстве ESP наносят несколько слоев краски (серого, черного и белого цветов), после чего покрытие частично стирается вручную. Это придает каждому инструменту индивидуальность, и даже два экземпляра из одной производственной партии выглядят по-разному.""",21.0
49,49,"'Определите скрытые недостатки дома: зимой или поздней осенью, когда проще скрыть основания, проблемы могут стать критическими — трещины и повреждения фундамента приводят к разрушению здания. Обратите внимание на качество скрытых работ: утепление, гидроизоляция и пароизоляция часто содержат ошибки; осмотр подвалов выявляет следы протечек и влажности. Индивидуальное жилищное строительство может столкнуться с неверным выбором грунта или фундамента, а также отсутствием обработки древесины; проверьте наличие насекомых. Поищите квалифицированного специалиста для детального осмотра, чтобы избежать пропущенных деталей. Проверьте разрешение на строительство и вид использования земли: возможно, постройка самовольная; учитывайте окружающую среду, чтобы предотвратить негативные изменения. Максим Лазовский, руководитель строительной компании «Дом Лазовского», подчеркнул необходимость такого подхода.'",28.0
50,50,"'Продукт, обвинённый диетологами в несправедливой критике, — это обычная свёкла или мангольд. Эти корнеплоды долгое время использовались исключительно как красители для блюд, таких как винегрет и борщ. В наши дни они нашли широкое применение в Европе: различные салаты и супы из свёклы стали популярны благодаря своим ценных свойствам — высокому содержанию железа, витамина C и йода, приятному вкусу и отсутствию горечи. Согласно диетологу Светлане Бережной, свёкла содержит бетаин, препятствующий накоплению жиров и способствующий лучшему усвоению белка. В её соке присутствуют ферменты, которые улучшают водно-солевой баланс организма и обладают мягким мочегонным действием, полезными для малоподвижных людей и склонных к отёкам. Для похудения достаточно нормализовать водно-солевой обмен, предотвратив скопление избыточной жидкости в тканях. Свёкла также богата клетчаткой, активизирующей работу кишечника и желчного пузыря, но может оказывать слабительное действие при чрезмерном употреблении.\n\nСвёкла подходит для разгрузочных дней благодаря своей низкой калорийности: сто граммов содержат всего сорок калорий. Она прекрасно сочетается с селёдкой и зеленью, но противопоказана к употреблению с острыми или копчёными продуктами.'",28.0
51,51,"'Росреестр Санкт-Петербурга поделился отчетом за первый квартал 2026 года. Начальный этап этого года явно отличился для рынка недвижимости: увеличилось количество ипотечных кредитов и договоров долевого участия, но на вторичном рынке фактически не произошло ничего нового. В сфере ипотеки особенно кипела жизнь. В период с января по март 2026 года в Санкт-Петербурге было зарегистрировано 28 346 ипотечных договоров, что на 14% больше показателей того же периода прошлого года (24 943 договора). Это увеличение свидетельствует о том, что покупатели продолжают приобретать жилье даже под высокие процентные ставки и в условиях ограниченного спроса. На первичном рынке также наблюдались изменения: по данным Росреестра Санкт-Петербурга, было заключено 10 299 договоров долевого строительства, что на 10% больше, чем за тот же период 2025 года (9366 договоров). Однако общий объем купли-продажи жилых объектов увеличился лишь немногим: разница между количеством зарегистрированных прав собственности на основе договоров купли-продажи и обмена составила всего 257 единиц. В первом квартале 2026 года было зарегистрировано 21 890 объектов, а годом ранее — 21 633. Напоминаем, что в январе текущего года количество заключенных договоров долевого участия увеличилось почти на 57% по сравнению с аналогичным периодом прошлого года: в январе 2026 года было зарегистрировано 4262 таких договора, а в январе 2025 года — только 2707.'",19.3
52,52,"'Одновременно с отменой льготной ипотеки, которая ускоряла развитие строительства домов для частного использования, многие компании столкнулись с финансовыми трудностями. Генеральный директор «Загородная недвижимость Урала», Александр Свитеньков, сообщил, что из более чем тысячи предприятий, работавших ранее в этом сегменте, только около 40 продолжили функционировать и получили доступ к проектному финансированию. Сегодня средства банковских кредитов (примерно от 50 до 100 миллионов рублей) недостаточны для обеспечения предыдущих объёмов строительства, так как они стали уменьшаться с каждым годом: из ста домов ежегодно было построено только 28 в прошлом году, а текущий уровень контрактов находится где-то на отметке от 12 до 15 домов. Сокращение штата и числа работников также стало неотъемлемой частью процесса: офис сократился до десяти человек, а строительные площадки обнажили лишь пятую или восьмую долю своих предыдущих масштабов. Из-за инфляции многие участники рынка сейчас имеют убытки, что приводит к банкротствам и иногда уголовным разбирательствам. Эдуард Богданов отметил, что в 2025 году стоимость загородной недвижимости выросла примерно на 15,2%, но дальнейший рост прекратился. Он также добавил, что сейчас возможно найти предложения с торговым снижением цен и широкий ассортимент предложений среди земельных участков и жилых домов. Ожидаются возобновления роста цен в период 2027–2028 годов после возврата привлекательных ипотечных ставок, способствующих увеличению числа покупателей. Эксперты считают, что в течение 2026 года сегмент индивидуального жилья будет адаптироваться и меняться. Компании с недостаточным капиталом и низкокачественным предложением покинут рынок, тогда как организации с эффективным управлением и достаточными ресурсами укрепят свои позиции. Александр Игнатов подчеркнул, что рынок выходит из хаотичного развития в более стабильную фазу. Будущий успех обеспечат не просто комплексы застройки, а предложения комплексного продукта для конечных потребителей: земельный участок с подведёнными коммуникациями, подъездные пути и необходимой инфраструктурой, либо комбинированное предложение «земельный участок и жилой дом». Для реализации крупных комплексных проектов необходима финансовая поддержка не только самих застройщиков, но и государственных структур в части инфраструктуры дорог и инженерных сетей. Но пока этого наблюдается недостаточно.'",27.0
53,53,"'Квантовые технологии разделили сообщество биткоина на два лагеря: тех, кто добровольно шагает к новой защищённой реальности, и тех, кто требует ограничить обращение наиболее уязвимых активов. Спор о безопасности сети стал серьёзным вызовом последних лет. Руководитель Blockstream Адам Бэк предложил переход на новые механизмы защиты, тогда как Джеймсон Лопп выступил за ограничение обращения моря биткоинов в долгосрочном хранении, включая накопления Сатоши Накамото. Спор, ранее теоретический, приобрёл реальность после публикации исследований Google, которые показали методы снижения затрат на атаки квантовых компьютеров. В 2030-х годах эти устройства могут уже появиться раньше, чем ожидалось, угрожая миллионам единиц цифровой валюты старого образца. Исследователи Google оценили сумму таких активов в 170 миллиардов долларов. Атака квантовым компьютером предполагает восстановление закрытых ключей по открытому, что сейчас крайне сложно, но квантовые алгоритмы делают это возможным. Второй сценарий опасности — перехват транзакции до её добавления в блокчейн и замещение оригинальной транзакцией собственной, угрожая не только старому капиталу, но любым переводам внутри системы.'",25.0
54,54,"'Семь знаменитых сталинских высоток привлекают взгляд жителей Москвы, российских и зарубежных гостей. Во время прогулок по столице на семи холмах рассказывают о мастерах, архитекторах, сотрудниках спецслужб, особенности озеленения садов и фонтанов, причинах использования гейгометра при подходе к главному зданию МГУ. По словам руководителя туристической фирмы '",25.0
55,55,"'На круглом столе под названием «Кадры для роботизации: как подготовить инженеров будущего» председатель партии «Новые люди» Алексей Нечаев немедленно взялся за конкретные вопросы, начав с упоминания системы распознавания лиц. Он заметил, что несмотря на известную поговорку, существуют задачи, которым ещё предстоит научиться. Затем он сообщил участникам, что они обладают знаниями о роботизации и пониманием влияния этого процесса на язык России. По его мнению, комментарии к его выступлению излишни, поскольку тема была ясной и понятной. Когда говорят о роботизации, обсуждение альтернатив зачастую отсутствует, связано с прежним дешёвым человеческим трудом стоимостью около двадцати тысяч рублей в месяц. Сейчас такого уровня оплаты нет, следовательно, работники получают гораздо больше. Следовательно, нужно признать, что стоимость человеческого достоинства не измеряется деньгами. После чего Нечаев привёл пример своей компании «Фаберлик»: за десятилетие благодаря постепенной автоматизации и роботизации производственный процесс стал эффективнее почти вдвадцать раз, а зарплата сотрудников возросла примерно втрое. Однако докладчик подчеркнул, что речь шла только о тех работниках, которые продолжили работу после внедрения автоматизации. Обсудив эти данные, он отметил, что значительный рост производительности труда сопровождался лишь трёхкратным увеличением заработной платы.'",24.0
56,56,"'Адриан Лахдо — юный защитник шведского происхождения, чья игровая стоимость была оценена в миллион евро, но затем перешёл в итальянский клуб «Комо» за двадцать раз большую сумму. Молодой даровитый футболист уже выступал за юношеские сборные своей страны и продолжает играть важную роль в молодёжной национальной команде. В профессиональном первенстве он сыграл меньше двадцати матчей, но всё-таки привлёк внимание скаутов «Комо» своей перспективностью и техническими способностями. Команда традиционно предпочитает подписывать контракты с молодыми европейскими талантами и обычно не ошибается в своих выборах, поэтому Лахдо оказался хорошим инвестицией для них — вместо одного миллиона они выложили двенадцать миллионов. \n\nКадер Мейте, ранее оцененный в десять миллионов, перешёл из французского «Ренна» к саудовскому клубу «Аль-Хилялу» за тридцать миллионов евро. Это не удивительно, так как саудовские команды известны своей любовью к крупным трансферам без уклона в качество игроков. С восемнадцати лет он обучался в академии «Ренна» и постепенно прошёл через все уровни команды, демонстрируя хорошие технические навыки и перспективы развития. Он обладает хорошей верховой борьбой, умением действовать эффективно как в центральной зоне атаки, так и на фланге, отличается надёжностью при ударах соперника и хорошей техникой передач мяча. Эти качества уже привлекли внимание молодёжной сборной Франции до 21 года, но условия в «Аль-Хиляле» выглядят менее благоприятными для дальнейшего роста игрока. Скорее всего, Мейте выбирал финансовый комфорт перед возможностями спортивного развития.'",25.0
