Unnamed: 0,index,text,ratio
38,38,"'Парень лишь так подумал, девушка моментально обернулась. Взгляд ее полый, глаза светятся радостью и улыбка распахнуты как двери: — Степан Петрович, смотришь на меня таким неуклюжим взглядом? За такой неземной честью требуются платные услуги. Подойди ближе. Давай поговорим немного. Парень испугался, но это было лишь на поверхности. Он держится уверенно, хотя девушка загадочна и сильна — но это всего лишь женщина. А парню неуютно выглядеть глупым перед девушкой. Поэтому отвечает: — Нет времени общаться. Мы уже проснулись слишком рано, теперь идём искать нужную траву. Девушка снова рассмеялась и сказала: — Перестань притворяться. Я серьезно говорю — подойди сюда, есть важное дело. Парень понял, что другого выхода нет. Подходит к девушке, а та жестом руки просит обойти руду с другой стороны. Обогнул камень и увидел множество ящериц — не меньше сотни! Некоторые зеленые, другие голубые с оттенком синевы, некоторые напоминают глину или песчинки с золотистыми пятнами. Есть прозрачные, словно стекло или слюдяные пластинки, есть тусклые, похожие на увядшую траву, а ещё такие, у которых красивый рисунок. Девушка продолжает смеяться: — Будь осторожнее, чтобы не раздавить моих маленьких помощников, Степан Петрович. Ты такой крупный и тяжелый, а они совсем маленькие. Затем хлопнула в ладони — ящерицы мгновенно разбежались, освободив проход. Парень подошёл ближе, остановился, а девушка вновь захлопала руками и произнесла всё еще смеясь: — Сейчас тебе негде сделать шаг. Уничтожишь моего помощника — неприятности будут.'",5
39,39,"'Не взяли его на заводскую работу — слишком он был слабым, сил его не хватило даже на неделю работы. Приказчик отправил его помощником пастуха. Но и здесь Данилко оказался неподходящим работником. Мальчишка был старательным, однако постоянно допускал ошибки. Часто задумывался над чем-то своим. Увидит какую-нибудь травинку и уставится взглядом, а коровы пасутся далеко. Старый пастух оказался добрым человеком, жалел сироту, но иногда сердился: — Что же получится из тебя, Данилко? Сам погубишь свою жизнь и заставишь меня отвечать за твои промахи. Как такое допустимо? О чём думаешь вообще? — Сам, дедушка, не понимаю… Просто смотрел немного. Видел маленькую букашку ползущую по листочку. Она сама синенькая, а снизу желтые пятнышки видны. Лист широкий, края острые, похожи на узор. Здесь лист кажется тёмным, а посредине ярко-зелёный, словно недавно покрасили… А букашка медленно движется. — Ты совсем глупый, Данилко? Разве тебе нужно изучать насекомых? Пусть ползёт дальше, а твоя обязанность следить за стадом. Предупреждаю, прекрати эти пустяки, иначе расскажу обо всём приказчику! Только одно занятие удалось Даниле — научиться играть на рожке лучше старого пастуха. Получалось почти профессионально. Вечером после возвращения стада девушка просила: — Давай сыграешь песню, Данила. Данилко начинал играть мелодию. Песни были необычные, звучали приятно, наподобие шума леса, журчания ручья или птичьего щебета. Женщины полюбили эти песни и стали помогать Даниле. Одни чинили одежду, другие отрезали ткань на портянки, третьи шили новые рубашки. За едой разговоры не возникало — каждая старалась угостить повкуснее и побольше. Пастух-старик также любил песни Данилы. Однако и тут случались неприятности: начнет он играть музыку, забыв обо всём вокруг, словно коровы исчезли. Именно во время игры произошла беда.'",10
40,40,"'В хату зашла крупная рыжеватая собака, с черной полосой вдоль спины, изгибавшейся наподобие оправы очков. Под глазами у неё находились чёрные полосы. Так её глаза выглядели крупными, словно задавала вопрос: «Почему ты зовёшь меня, хозяин?» Антипыч особым образом посмотрел на неё, и собака мгновенно уловила его намерения — она приглашалась исключительно ради дружеского общения, забавы и игры. Травка начала энергично махать хвостом, постепенно приседая до тех пор, пока не улеглась на спину перед стариком, выставив наружу белый живот с двенадцатью тёмными сосками. Когда Антипыч лишь слегка вытянул руку, чтобы почесать её, она внезапно встрепенулась, запрыгнула и принялась лизать его в разные части лица: в нос, щёки, губы. — Хватит, хватит, — произнёс он, усмиряя животное и стирая слюну рукавом. Затем он провёл ласковой рукой по её голове и добавил: — Достаточно, возвращайся обратно. Собака развернулась и ушла во двор. — Так-то вот, ребята, — проговорил Антипыч. — Это Травка, охотничья собака, ей достаточно единственного указания, чтобы понять суть дела, тогда как вы, неразумные, задаёте вопросы типа: «Где находится истина?» Хорошо, приезжайте сюда. Но если пропустите нужный момент, я расскажу обо всём Травке. Вскоре после смерти Антипыча началась Великая Отечественная война. Никто другой не занял должность сторожа, и жилище Антипыча оказалось заброшенным. Домик сильно износился, значительно превзойдя возраст своего владельца, и поддерживался специальными подпорками. Однажды ветер разрушил постройку, она тут же рассыпалась подобно карточному строению, которое легко рушится даже от слабого дуновения ребёнка. За один год высокие стебли растения Иван-чая пробились сквозь древесные элементы строения, оставив от дома небольшой земляной бугор, покрытый алыми цветками. Собака Травка переехала в картофельно-хранилище и приспособилась вести жизнь животного в лесных условиях.'",98
41,41,"'Человек, который ни разу не видел, как растёт клюква, может пройти огромное расстояние по болоту и не заметить, что он находится среди зарослей этой ягоды. Например, черника выглядит так: тонкий стебель поднимается вертикально вверх, на нем расположены небольшие зелёные листочки, напоминающие крылья, и с их концов вздутые чёрные ягоды покрыты серым пухом. Брусника отличается ярко-красными плодами и тёмно-зелеными листьями плотной структуры, сохраняющими цвет даже зимой; часто эти ягоды настолько многочисленны, что поверхность земли выглядит окрашенной красным цветом. Ещё один типичный обитатель болот — голубика с крупными синеватыми ягодами, растущими группами. Иногда в отдалённых районах встречается костяника — красновато-рубиновые плоды, расположенные гроздьями. Однако единственная ягода, которую сложно увидеть сразу, — это весенняя клюква. Она скрывается между комочками почвы и практически незаметна снаружи до тех пор, пока на небольшом участке не скопится значительное количество ягод. Тогда сверху видно нечто вроде случайно разбросанных красных точек. Когда человек наклоняется, чтобы сорвать одну ягоду, он обнаруживает, что она соединена тонкой нитью с целой группой аналогичных плодов. Можно аккуратно извлечь из почвы длинную цепочку крупных ярко-красных ягод.'",5.0
42,42,"""История была обыденной прогулкой по берегу Океан-Бей в Тайруа, но постепенно превратилась в интересное расследование. Жительницы Новой Зеландии Нейша Ринд с сыном десятилетнего Кеей гуляли на пляже как обычно. Однако при подходящий день океан предложил туристам необычную находку — ценную и более интересную, чем хорошая волна, среди множества обломков древесины и морских отходов, что были выброшены приливы на берег. Кея заметил странное твёрдое вещество, приметив его за покрытый водорослями камень или кирпич. Но после удачной очистки он оказался обычной бутылкой Jack Daniel's объемом один литр, наполненной аккуратно сложенным бумажным листом.""",40
43,43,"'После назначения Игоря Краснова председателем Верховного Суда Российской Федерации многие российские судьи прекратили свою деятельность из-за обвинений в коррупции и вынесенных неправомерных решений. Первый повод для увольнения стал делом с судьей Виктором Мамотовым, чья полномочия были отменены судом. Он был лишен 97 объектов стоимостью около девяти миллиардов рублей. Журналисты сообщают, что за шесть месяцев из-за подозрений в коррупции было уволено несколько десятков судей по всей стране. Даже ранее президент России Владимир Путин предложил Совету Федерации кандидатуру генерального прокурора Игоря Краснова на должность председателя Верховного суда. Александр Гуцан, являющийся полномочным представителем президента Российской Федерации в Северо-Западном федеральном округе, занял пост генпрокурора. После назначения Краснов отметил: «Прибывший на высшем судебном посту не должен способствовать совершению мошенничества — реакция на любые проявления коррупции будет жесткой и решительной, независимо от занимаемого им должностного положения». '",10
44,44,"'Ученые создали биопленку, похожую на легендарную мантию Артура Квирцблутца, но вместо застывшего металла в ней выращивают растительные ткани. Через месяц после использования она исчезает без следа. Многие пластиковые упаковки сегодня превращаются в свалочные монстры на полках мусорных полигонах или гибнут в океане, где их разложение затягивает сотни лет. Это серьезная проблема, которую пытаются решить создатели биопластика из природных материалов. Например, целлюлозы (основного компонента растительных тканей), хитозана (из раковин рыб) и лимонной кислоты (из цитрусовых). Эти ингредиенты впитываются в непрочных пластиковые слои, создавая защиту от воздуха и воды. Процесс не вызывает длительного ущерба для окружающей среды, а при правильных условиях может полностью разлагаться под воздействием микроорганизмов. Разработка находится на стадии лабораторной тестовой продукции — пока в неё добавляют пластификаторы, чтобы сделать её гибче и удобнее для упаковки.'",8.0
45,45,"'Эксперты заявляют, что кошки обладают удивительными чувствами. Они обретают восхитительное острое восприятие запахов, превосходящее человеческие нюансы в сорок раз, слышат ультразвуковые сигналы и имеют настолько редкое зрение, что они могут фиксировать мельчайшие изменения в окружающей обстановке. Это делает кошек неотразимыми наблюдателями, способными немедленно реагировать на любые отклонения в поведении хозяина — от тревожного голоса до слабого запаха или изменяющегося выражения лица. Найденные научные исследования подтвердили, что кошки способны различать человеческие эмоции благодаря их восприятию выражений лица, характера движений и интонаций речи.'",7.0
46,46,"'Эволюционные линии большей части современных штаммов данной бактерии разделились примерно пять тысяч лет назад, в период неолита, когда население становилось всё более оседлым и начало жить в условиях увеличенного взаимодействия между собой. Такое положение дел могло привести к расширению ареала распространения и увеличению разнообразия патогенных микроорганизмов, передаваемых преимущественно путём капельной инфекции и контакта. Стрептококк стрептококкус пирогенес был найден в останках людей, проживавших в Европе и Африке около четырёх тысяч лет назад. Один штамм, выявленный в останках древней мумии Боливии, мог обособиться ещё ранее, примерно десять тысяч лет назад — предполагают исследователи. Первоначально микроорганизм мог проникнуть в Южную Америку вместе с мигрантами из Сибири, которые порядка двадцати двух тысяч лет назад преодолели Берингов пролив и начали постепенное заселение сначала территории Северной Америки, а позже Южной. До изобретения современных антибактериальных препаратов скарлатина являлась одной из ведущих причин смерти детей и инвалидизации, нередко приводя к потере зрения и слуховых функций. До выяснения учёными бактериальной природы заболевания, его симптоматику часто ошибочно принимали за проявления натуральной оспы, коревой краснухи или дифтерии. Эти инфекционные болезни традиционно рассматривались как патологии, сопровождающие колонизацию новых территорий: они появлялись среди переселенцев из Европы, прибывающих в Америку, и оказывали губительное воздействие на местное население, иммунитет которого оказался неподготовленным к противостоянию указанным патогенам. Тем не менее современные учёные полагают, что данная точка зрения является чрезмерно упрощённой и возможно даже ошибочной. Есть вероятность, что не только пиогенные стрептококки, но также и многие другие микроорганизмы, вызывающие инфекционные заболевания, уже длительное время существовали в Америке, намного раньше прибытия туда первых европейцев. В пользу данного предположения свидетельствуют данные последних научных исследований посвящённых возбудителям такого заболевания, как сифилис, и возбудителю лепры.'",5.0
47,47,"'Инженеры из Ирбитского мотоциклетного завода получили задание создать мотоцикл, способный развивать скорость до 150 км/ч без коляски и при её наличии — до 120 км/ч. Несмотря на то что такие показатели для большинства советских мотоциклов середины XX века были очень высокими, работа над новинкой шла тайно и с крайне ограниченными ресурсами. Первые тестовые экземпляры появилась лишь к 1963 году. Внешний облик машины остался стилистически свой для «Урала», однако характеристики двигателя существенно выросли: объём увеличился до 1040 куб.см, а мощность поднялась до 50 лошадиных сил. Для улучшения аэродинамических качеств установили специальный защитный кожух. Однако достичь заявленной максимальной скорости в 150 км/ч не удалось — фактически максимум составил 130–132 км/ч. Тем не менее, достигнутый результат оказал сильное впечатление на окружающих и стал частью истории советского мотопрома. Ключевую роль сыграли только ограниченные тиражи — около 25 экземпляров, оснащённых колясками для Госавтоинспекции СССР. Однако выпуск эти машин стал проблематичным из-за дефицита производственных мощностей и нерегулярной поставки уникальных деталей. За счёт высокой стоимости разработки серийное производство было невозможно, поэтому использование этих мотоциклов вызывало значительные трудности: отсутствие запчастей и сложности в ремонте двигателей сделали эксплуатацию невозможной или крайне неудобной. Проект оказался экспериментальным и эксклюзивным, что было обусловлено его сложностью и высокими затратами.'",15
48,48,"'Технические характеристики и материалы модели Truckster обеспечивали его насыщенность звуком и высокий уровень стабильности строя. Корпус инструмента был изготовлен из красного дерева, кленового топа и вклеенного грифа из махагони, что способствовало мощному резонансу и продолжительному звучанию, высоко ценящимся музыкантами жанра рок. Конструктивное решение с вклеенным грифом и установленными активными звукоснимателями EMG делало инструмент надежным на сцене и позволяло получать чистый, мощный звук без посторонних шумов. Инструменты, подписанные Хэтфилдом, известны высоким качеством изготовления и надежностью комплектующих.'",8.0
49,49,"'Как выявить малозаметные недостатки дома? Помните: лучший момент для покупки вторичного жилья — это ранняя весна и начало лета, когда продавцы обычно скрывают проблемы с фундаментом. Эти незаметные дефекты могут превратить дом в гибельную трансформацию, требующую его полного сноса и замены. Именно такие факторы часто делают жилье на вторичном рынке невостребованным, как подчеркнул Максим Лазовский из фирмы «Дом Лазовского».\n\nНе забывайте о качестве скрытых работ: ошибки в утеплении, гидроизоляции и пароизоляции могут быть весьма распространенными. Особое внимание нужно уделять подвальным помещениям — там особенно легко обнаружить протечки, пятна воды или проблемы с влажностью. Проблемы на объектах индивидуального жилищного строительства (ИЖС) могут касаться разных аспектов: неподходящий грунт для фундамента, некорректные размеры свай или типов фундамента, проблемы с молью и т.д. Лучше проконсультироваться со специалистом: вместе вы сможете внимательно проверить детали.\n\nНе забывайте также ознакомиться с разрешением на строительство и видом использования земельного участка: возможны самовольные постройки или запреты на жилищное использование. Не забудьте учесть потенциальные изменения в окружающей среде, например, рядом предприятия промышленности, свалок или транспортных магистралей.\n\nПодробнее о всех этих аспектах вы можете узнать из генерального плана вашего населенного пункта. Для этого обратитесь к открытым источникам информации.'",1.0
50,50,"'Продуктом, несправедливо подвергшимся критике со стороны диетологов, является свёкла обыкновенная или мангольд — до сих пор она использовалась преимущественно для придания блюдам цвета. В настоящее время в Европе стали популярными диетические меню, которые включают различные блюда из свёклы и её листьев с полезными свойствами: высоким содержанием железа, витамина C и йода, приятным вкусом и отсутствием горечи. Всё это благодаря доктору-диетологу Светлане Бережной, которая указала на то, что свёкла содержит важное для снижения веса вещество — бетаин. Бетаин препятствует накоплению излишних жиров и способствует лучшему усвоению полноценного белка. Кроме того, в соке свёклы присутствуют ферменты, улучшающие водно-солевой баланс организма и имеющие лёгкое мочегонное действие — что особенно полезно людям малоподвижным и склонным к отекам. Для избавления от двух-трех килограммов достаточно нормализовать водно-солевой обмен, предотвращая скопление избыточной жидкости в тканях. Свёкла также богата клетчаткой и веществами, активизирующими деятельность кишечника и желчного пузыря — она даже оказывает слабительное воздействие. Однако употребление одной отваренной и измельчённой свёклы не обязательно должно вызывать тоску: из неё легко приготовить большое количество недорогих, вкусных и аппетитных блюд. На сто граммов свёклы приходится всего сорок калорий — это отличный вариант для проведения разгрузочного дня. Её можно сочетать со селёдкой и зеленью, но хуже всего её сочетать с острыми и копчёными продуктами.'",6.0
51,51,"'Росреестр Санкт-Петербурга представил отчет за первый квартал 2026 года. Начальный этап года стал особенно динамичным для рынка недвижимости: количество ипотечных кредитов и договоров долевого участия выросло, однако на вторичном рынке практически не происходило сделок. В этом секторе активно развивался ипотека — в период января-марта 2026 года зарегистрировано 28 346 ипотечных соглашений, что на 14% больше, чем в аналогичный период предыдущего года (24 943 договора). Это свидетельствовало о том, что покупатели продолжали приобретать жилье, несмотря на высокие процентные ставки и ограниченный спрос. На первичном рынке также наблюдался рост: в январе-марте 2026 года заключено 10 299 договоров долевого строительства — это почти 10% от аналогичного периода прошлого года (9366 сделок). Стоит отметить, что общее количество купли-продаж в жилых объектах не изменилось заметно: лишь на 257 единиц выросло число зарегистрированных прав собственности — с 21 890 за первый квартал 2026 года до 21 633 годом ранее. Важно отметить, что в январе текущего года количество договоров долевого участия увеличилось почти на полтора раза: в этом месяце было заключено 4262 соглашение (рост на 57 от аналогичного периода прошлого года), а за первые два месяца 2026 года — уже 8601 ипотечный договор, что на 1939 больше по сравнению с аналогичным периодом прошлого года (6664 сделки).'",75
52,52,"'Таким образом, одновременно с урезанием государством льготной ипотеки, способствовавшей быстрому развитию индивидуального жилищного строительства, многие компании, которые ранее работали на нескольких объектах, столкнулись с финансовыми трудностями и прекратили свои операции. Генеральный директор компании «Загородная недвижимость Урала» Александр Свитеньков сообщил, что из более чем тысячи предприятий, действовавших ранее в сфере ИЖС Екатеринбурга, только 40 сохранили свою деятельность и получили доступ к проектному финансированию. В настоящее время средства банковских кредитов (около 50—100 миллионов рублей) недостаточны для удовлетворения прежних объемов строительства.'",92
53,53,"'Угроза квантовых технологий разделила сообщество пользователей биткоина на две отряды: сторонники добровольного перехода на защищённые механизмы и те, кто предложил принудительное ограничение обращения наиболее уязвимых активов. Социум биткоинцев сталкивался с серьёзным идеологическим вызовом последних лет — вопрос безопасности сети от потенциальных угроз квантовых компьютеров привёл к разногласиям среди разработчиков. Один из руководителей Blockstream, Адам Бэк, обратился с предложением перейти на новые защищённые механизмы безопасности, а другой представитель сообщества, Джеймсон Лопп, основатель проекта Casa, выступил с инициативой ограничить обращение миллионов биткоинов, включая активы Сатоши Накамото. Внутренний спор, ранее рассматривающийся как теоретический вопрос, теперь приобрёл критическую важность после публикации результатов исследований специалистами компании Google в марте текущего года — отчёты объёмом свыше 50 страниц предлагали новые методики и подходы для снижения затрат на вскрытие криптографических схем. По данным учёных, высокопроизводительные компьютеры, способные реализовать подобные атаки, появятся раньше прогнозируемых сроков — не к середине 2030-х годов, а уже ближе к концу текущего десятилетия. В отчётах говорилось о потенциальной опасности для миллиона единиц цифровой валюты старого образца, принадлежащих различным участникам рынка, включая предполагаемые накопления основателя биткоина Сатоши Накамото. По расчётам исследователей Google, общая сумма таких активов составляет около 2,3 миллиона биткоинов — эквивалентна примерно 170 миллиардам долларов США по состоянию на апрель 2023 года. Атака с использованием квантового компьютера против блокчейна подразумевает возможность восстановления закрытого ключа пользователя по открытому. Ключевая задача подобного взлома теперь представляется крайне сложной и практически невыполнимой с точки зрения современных вычислительных мощностей, однако квантовые алгоритмы позволяют её решить гораздо быстрее и проще.'",95
54,54,"'Семь известных сталинских вершик в Москве привлекают взгляды жителей столицы, туристов с красной кнопки и иностранцев со всего света. Во время экскурсий по русской столице, воссозданной на семи холмах, рассказывают о строителях и архитекторах, о сотрудниках органов госбезопасности, особенностях оформления садов и фонтанов, а также об одной из причин, почему рекомендуется подойти к главному зданию МГУ со счетчиком Гейгера. Согласно словам руководителя туристической компании «Незабываемая Москва», такие экскурсии чаще заказываются россиянами, реже иностранцами. В самих высотках проводятся лишь отдельные организованные посещения, поскольку некоторые здания имеют особый режим посещений и пропускную систему.'",7.0
55,55,"'На круглом столе на тему «Кадры для роботизации: как подготовить инженеров будущего» председатель партии «Новые люди» Алексей Нечаев сразу приступил к обсуждению конкретных вопросов и начал с вопроса разработки системы распознавания лиц. Он отметил, что несмотря на известную поговорку «Будь осторожен, как говорят, лучше подкован в многом», существуют вещи, которым ещё предстоит научиться. Затем он сообщил, что участники мероприятия обладают знаниями о роботизации, включая особенности влияния роботизации на язык современной России. По мнению докладчика, комментарии к его выступлению были излишними, поскольку тема была ясной и понятной. Когда говорят о роботизации, обсуждение наличия или отсутствия альтернатив зачастую отсутствует. Это связано с тем, что раньше использовался дешёвый человеческий труд, стоивший около 20 тысяч рублей в месяц. Сейчас такого уровня оплаты труда больше не существует, следовательно, работники смогут получать большую заработную плату. Следовательно, нужно принять решение о том, что оплата труда работников в размере 20 тысяч рублей сейчас отсутствует, поскольку человеческое достоинство нельзя оценивать деньгами. После чего Нечаев привёл пример своей компании «Фаберлик»: за последние десять лет благодаря постепенной автоматизации и роботизации производственный процесс стал эффективнее почти в двадцать раз. Зарплата сотрудников, занятых в процессе работы, увеличилась примерно в три раза. Однако докладчик подчеркнул, что речь шла только о работниках, продолжавших свою деятельность после внедрения автоматизации. Обсудив эти данные, он заметил, что значительный рост производительности труда сопровождался лишь трёхкратным увеличением заработной платы.'",5.0
56,56,"'Адриан Лахдо — футбольный мальчишка-самоубежденный тягач с шведскими корнями, носивший обязанности центрального защитника. Уже в юном возрасте он стабильно выступал за команды Свазии по разным возрастам: он был лидером сборной молодёжи и сейчас играет ключевую роль в составе сборной национальных игроков. Всего-то 18 лет, но опыт его выступлений за профессиональный клуб Хаммарбю уже ненамного. За прошлый сезон он провёл несколько матчей как для основного состава командла, так и для второй команд, играющей в втором дивизионе. По мнению специалистов, показатели такого рода не дают приценивать внимание на уровне чемпионата высокого уровня. Однако Лахдо всё же перешёл в один из ведущих европейских клубов — с «Комо» за 12 миллионов евро! Это было как минимум почувствовать удивление, несмотря на то что для скаута итальянского клуба это была как минимум вторая большая сумма за молодого игрока. Такие условия — как в устойчивой паре «один миллион евро» — означают только одно: специалисты из «Комо» видели определённые достоинства в этом мальчишке иначе, не заплатили бы такого гигантского суммирования. Они заметили в нём хорошие возможности для будущего профессионального роста — это было как минимум убедить их в том, что игрок обладает определёнными талантами и способностями, которых не так много на чужой территории. И всё равно он по-прежнему выигрывает, и несмотря на то что клуб «Хаммарбю» пока не предоставил полного рода игры, в котором можно было бы проявить свои таланты. Видимо, Лахдо решил ухватиться за сию возможность и постепенно развивать свой потенциал — ведь именно так часто делают молодые игроки-спортсмены, чьи родные клубы выступают на нижних эшелонах чемпионатов.'",10
