Unnamed: 0,index,text,ratio
39,39,"'Данило был неудачлив на заводе из-за слабости и был отправлен помощником пастуха. На новой работе, как всегда, Данило оказался неподходящим. Он был склонен к отвлекающимся минутам и допускал ошибки, что не походило на обязанности пастуха. Старый пастух был добрым человеком, но иногда сердился: «Что же получится из тебя, Данило? Сам погубишь свою жизнь и заставишь меня отвечать за твои промахи. Как такое допустимо? О чём думаешь вообще?» Данило ответил, как всегда: «Сам, дедушка, не понимаю… Я просто стоя и смотрю на мир вокруг себя. Ветра совершают танцы, а бабочки играют в игрушки. Словно поесть яд, но я ничего не чувствую.» Старый пастух смотрел на Данило и был ошеломлен его умом. «Не знаю, что думает твоя голова, ребята, но мне кажется, ты имеешь некоторое дарование. Попробуй применить его в своей работе,» сказал старик и пошел. Данило начал играть на рожке лучше старого пастуха. Песни были необыкновенны, звучали благородно, как ореховый горшок или лебедевский вопль. Женщины полюбили эти песни и стали помогать Данило. Одни чинили одежду, другие отрезали ткань на портянки, третьи шили новые рубашки. За едой разговора даже не возникало — каждая старалась угостить повкуснее и побольше. Пастух-старик также любил песни Данилы. Однако и тут случались неприятности. Начинал Данила играть музыку и забывал обо всём вокруг, словно коровы исчезли. Именно во время игры произошла беда.'",29.64
40,40,"'В дом зашёл большой рыжий пес с черной поперечной полоской по спине, который под глазами имел чёрные пятна, напоминающие овальные очки. С этими «очками» у него казалось, что он задавал вопрос: «Почему ты зовёшь меня, хозяин?». Антипыч особым образом взглянул на пес, и тот понял намерения человека - приглашать его для дружеского общения, развлечения, игры... Хвост котёнка начал шевелиться с энергией, постепенно опускаясь до уровня колен и нижней части туловища старика. Когда Антипыч только немного раскрутил руку, чтобы её почесать, собака внезапно приподнялась на лапах и начала лизать его различными частями лица: нос, щёки, губы. — «Хватит, хватит», — он закричал, успокаивая животное и снимая слюну рукавом. Затем он ласково провёл рукой по её голове и добавил: — «Достаточно, вернись обратно». Собака повернулась и вышла из дома. — Вот этот характерный пес - Травка, охотничья собака. Она достаточно одного знака, чтобы понять суть дела, в то время как вы, неразумные, задаёте вопросы типа: «Кто я?». Приезжайте сюда. Но если пропустите нужный момент, я расскажу обо всём Травке. Вскоре после смерти Антипыча началась Великая Отечественная война. Никто другой не занял должность сторожа, и жилище Антипыча оказалось заброшенным. Домик сильно износился, превзойдя возраст своего владельца, и поддерживался специальными подпорками. Однажды ветер разрушил постройку, она тут же рассыпалась подобно карточному домику, легко рушающемуся даже от слабого ветра ребёнка. За один год высокие стебли растения Иван-чая пробились сквозь древесные элементы строения, оставив от дома небольшой земляной бугор, покрытый алыми цветками. Собака Травка переехала в картофельно-хранилище и приспособилась вести жизнь животного в лесных условиях.'",30.0
41,41,"'Ползая по болоту, человек может пройти большое расстояние без замечания, что он среди зарослей дикой ягоды — весенней клюквы. Она ухаживается исключительно тщательно: тонкий стебель поднимается вертикально вверх, вдоль которого расположены небольшие зелёные листья, похожие на крылья благородного птичьего вида. На концах этих «крыльев» находятся мелкие чёрные ягоды, покрытые серым пухом. Летом брусника изобилует ярко-красными плодами и тёмно-зелёными листьями плотной структуры, сохраняющими цвет даже зимой; часто эти ягоды настолько многочисленны, что поверхность земли кажется окрашенной красным цветом. Голубика обладает крупными синими ягодами, растущими группами, а костяника — красновато-рубиновыми плодами, расположенными гроздьями. Однако среди всех болотных обитателей исключительно весенняя клюква вызывает особое внимание у заготовщиков ягод. Она скрывается между комочками почвы и практически незаметна снаружи до тех пор, пока на небольшом участке не скопится значительное количество ягод. Тогда сверху видно нечто вроде случайно разбросанных красных точек. Когда человек наклоняется, чтобы сорвать одну ягоду, он обнаруживает, что она соединена тонкой нитью с целой группой аналогичных плодов. Можно аккуратно извлечь из почвы длинную цепочку крупных ярко-красных ягод. Возможно, причина такой популярности клюквы заключается в её высокой стоимости весной, полезных свойствах и приятном вкусе напитка, приготовленного с добавлением этой ягоды. Но независимо от причины сборщики клюквы нередко проявляют чрезмерную алчность. Один раз старуха собрала столько ягод, что не смогла самостоятельно нести тяжёлую корзину домой, однако ей было жалко оставить собранное, и она оказалась в затруднительном положении рядом с полным сосудом. Другая ситуация возникает, когда две женщины одновременно находят богатые места сбора и, опасаясь конкуренции, пригибаются к земле и двигаются осторожно, стремясь собрать больше урожая, несмотря на риск оказаться друг напротив друга и вступить в конфликт.'",35.6482
42,42,"""Сюжет начинается с обычного прогулки по берегу, преображающегося в захватывающее расследование. Жительница Новой Зеландии Нейша Ринд вместе со своим десятилетним сыном Кеей отправляются на пляж Ocean Beach в городе-курорте Тайруа. Обычно серферы посещают этот участок побережья на восточном берегу полуострова Коромандел, но в тот день океан принес туристам необычную находку, гораздо более ценную, чем хорошая волна. Находка находилась среди множества обломков дерева и морских отходов, которые приливы выбрасывают на берег. Кея заметил необычный предмет, который семья вначале приняла за покрытый водорослями камень или кирпич. После очистки предмета от толстых слоев ракушек и соли выяснилось, что это стандартная бутылка объемом один литр из-под виски Jack Daniel's. Внутри бутылки находился аккуратно сложенный бумажный лист. Пробка была помечена и извлечённая, показавшая, что содержимое не является розыгрышем или шуткой. Оно было написано 17 февраля 2002 года. Автор сообщил свое имя — Джек, и упомянул, что занимался рыболовством недалеко от островов Олдермен (популярное место лова поблизости от Коромандела). Из-за воздействия морской воды текст сильно пострадал, и прочитать удалось лишь имя и дату. Такая находка всегда вызывает волнение и напоминает известные литературные произведения, такие как роман Жюля Верна «Дети капитана Гранта». В романе герои также пытались найти человека, следуя подсказкам из письма, попавшего в море. На самом деле ситуация оказалась совершенно обыденной, хотя не менее захватывающей. Бутылка плавала в водах Тихого океана около двадцати двух лет. За это время она могла обогнуть земной шар или долгое время вращаться в мощнейших течениях Тасманова моря, пока снова не приблизилась к месту своего запуска. Нейша Ринд разместила фото своей находки в интернете, надеясь, что современные технологии позволят отыскать отправителя быстрее, чем это делали герои книг XIX века. Пока что отклика не последовало. Социальные сети уже полны шуточек о том, что взрослому Джеку могло исполниться больше лет, он мог создать семью и давно позабыть о написанном письме. Случаи подобного сохранения писем крайне редки. Специалисты говорят, что большинство стеклянных бутылок разрушаются о камни уже в течение первых месяцев плавания. Утверждается, что сохранение этой бутылки и письма после четверти века пребывания в воде представляет собой исключительное везение. Теперь Кея и его мама остаются в ожидании возможного отклика от автора послания, чтобы узнать подробности рыбалки 20-летней давности.""",32.45
43,43,"'После того, как Игорь Краснов получил пост председателя Верховного Суда Российской Федерации, многие российские судьи прекратили свою работу под влиянием обвинений в коррупции и неправомерных решений. О последних увольнениях сообщают аналитики РИА Новости. \n\nПо информации, распространенной СМИ, первый случай увольнения произошел вскоре после назначения Краснова на пост председателя Верховного суда. Это дело связано с судьей Виктором Мамотовым, полномочия которого были прекращены решением суда. В дальнейшем власти взыскали имущество на сумму около 9 миллиардов рублей из-за нарушения им закона. \n\nЖурналисты подчеркивают, что с должностей судей были уволены несколько десятков человек за шесть месяцев в различных регионах страны.\n\nВозвращаясь к предыдущему событию, президент России Владимир Путин предложил Совету Федерации кандидатуру генерального прокурора Игоря Краснова для избрания на пост председателя Верховного суда. Должность руководителя Генеральной прокуратуры занял Александр Гуцан, являющийся полномочным представителем президента Российской Федерации в Северо-Западном федеральном округе.\n\nСтав председателем Верховного суда, Краснов заявил, что судебное решение не должно служить прикрытием для совершения мошенничества. По его словам, будет жёстко пресекаться любая коррупция среди судей, независимо от их должностного положения.'",21.0
44,44,"'Представьте себе будущее, где сады и леса становятся основными материалами для создания упаковочной пленки. Этот футуристический видение вызвал вздох пораженного инновационной идеей сотрудников Технологического Института Джорджии. Они разработали биопленку, которая, в отличие от традиционных пластиковых материалов, не пропускает ни воздуха, ни водяного пара и, таким образом, обеспечивает сохранность продуктов питания. Этот покрытый тайной секретом материал представляет собой уникальную смесь компонентов, полученных из сада, леса и кухонного стола домашних хозяек. Среди них - целлюлоза, хитозан и лимонная кислота. Эти экологически чистые ингредиенты преобразуются в тонкий слой пленки, который позволяет продуктам питания жить дольше, защищая их от разложения. Пока этот материал не достиг полной готовности для коммерческого производства, он представляется в виде лабораторного образца, предназначенного исключительно для опытов.'",28.6
45,45,"'Местные знатоки сообщают, что у кошек замечательны чувства. Они обладают остроконечным обонянием, превышающим человеческое приблизительно в четыредцати раза, слышат ультразвуковые волны и имеют отличное зрение, способное фиксировать микроскопические изменения в окружающей обстановке. Это делает кошек очень внимательными наблюдателями, которые быстро реагируют на любые изменения в поведении хозяина, такие как изменение тона голоса, аромата, поведения или выражения лица. Исследования научного мира показали, что кошки способны различать человеческие эмоции благодаря восприятию выражений лица, характера движений и интонаций речи. Тем не менее, кошки не устанавливают диагноз заболеваний, а просто реагируют на перемены во внешности и поведении владельца. По поводу распространенного мнения, что кошки часто ложатся на больные места, существует научное объяснение: воспаленные области человеческого тела обычно выделяют больше тепла, а кошки, имеющие собственную температуру около 38-39°C, инстинктивно стремятся к теплым зонам. Поэтому животные лежат напротив тепла, создавая ощущение дополнительного источника тепла, хотя никакого медицинского эффекта при этом не происходит. Исследователи подчеркивают, что утверждение о способности кошек обнаруживать рак у людей необоснованно. В отличие от собак, специально обучаемых диагностировать онкологию по запаху мочи, кошек подобным образом не тренируют ввиду сложности их тренировки. Единственным научно зафиксированным полезным эффектом взаимодействия с кошками является уменьшение уровня стресса и тревоги у их хозяев.'",34.97
46,46,"'Видовые ветви большинства современных штаммов данной бактерии расходятся приблизительно пять тысяч лет назад, во время неолитической эпохи, когда люди становились все более оседлыми и начали жить в условиях увеличенного взаимодействия между собой. Это положение дел могло привести к расширению ареала распространения и увеличению разнообразия патогенных микроорганизмов, передаваемых преимущественно путём капельной инфекции и контакта. Стрептококк стрептококкус пирогенес был обнаружен в останках людей, проживавших в Европе и Африке примерно четырёх тысяч лет назад.\n\nОдин штамм, обнаруженный в останках древней мумии Боливии, мог обособиться ещё ранее, примерно десять тысяч лет назад, предполагают исследователи. Первоначально микроорганизм мог проникнуть в Южную Америку вместе с мигрантами из Сибири, которые порядка двадцати двух тысяч лет назад преодолели Берингов пролив и начали постепенное заселение сначала территории Северной Америки, а позже Южной.\n\nПеред изобретением современных антибактериальных препаратов скарлатина была одной из ведущих причин смерти детей и инвалидизации, часто приводя к потере зрения и слуховых функций. До выяснения учёными бактериальной природы заболевания, его симптоматику часто ошибочно принимали за проявления натуральной оспы, коревой краснухи или дифтерии. Эти инфекционные болезни традиционно рассматривались как патологии, сопровождающие колонизацию новых территорий: они появлялись среди переселенцев из Европы, прибывающих в Америку, и оказывали губительное воздействие на местное население, иммунитет которого оказался неподготовленным к противостоянию указанным патогенам.\n\nОднако современные учёные полагают, что данная точка зрения может быть слишком прощена и возможно даже ошибочна. Возможно, не только пиогенные стрептококки, но также и многие другие микроорганизмы, вызывающие инфекционные заболевания, уже длительное время существовали в Америке, намного раньше прибытия туда первых европейцев. В пользу данного предположения свидетельствуют данные последних научных исследований, посвящённых возбудителям такого заболевания, как сифилис, и возбудителю лепры.'",26.1
47,47,"'Целью был создан мотоцикл с необычайными характеристиками - до 150 км/ч без коляски и 120 км/ч с, что для советских мотоциклов 60-х годов было заметным отклонением от обычного. Разработка такого чуда называлась «секретом», велась под покровом тишины и ограниченными ресурсами. Первые прототипы были построены в 1963 году, а их внешний вид остался верным традиционному стилю «Урала». Однако при этом характеристики двигателя получили существенный порыв - рабочий объём увеличился до 1040 куб.см, а мощность выросла вдвое, до 50 лошадиных сил. Для улучшения аэродинамических качеств на машину установили специальную защитную оболочку. Однако скорость, достигаемая реально, составляла лишь 130-132 км/ч - отчаянная попытка добиться большего привела к небольшим техническим проблемам. Несмотря на это, машина произвела сильное впечатление и быстро стала условным символом советского мотопрома. В 1967 году было выпущено ограниченое количество таких машин - примерно 25 штук, оборудованных колясками. Все были направлены в Госавтоинспекцию СССР, где прослужили около десяти лет. После этого память о них угасла и сохранилась лишь среди нескольких энтузиастов-коллекционеров. Остальные мотоциклы стали редкостью и потерялись в пространстве времени, забытые навсегда. В 2026 году Ирбитский мотоциклетный завод вернулся к производству классического «Урала» - «Урал Нео 500». Эта новая модель оснащена современным двигателем объёмом 446 куб.см, пятискоростной коробкой передач и весит 334 кг. Внешний вид напоминает мотоциклы туристического класса, а оборудование включает светодиодную оптику, табло приборов, встроенную камеру и систему контроля дорожного движения. Мотоцикл был создан совместно с крупным партнером, ориентированным на международный рынок.'",29.71
48,48,"""Особенности аудио и материалов. \n\nПроизводительные компоненты и внутренние элементы конструкции модели Truckster обеспечивают богатое звучание и высокую стабильность структуры.\n\nОсновной материал инструмента – красное дерево для корпуса, кленовый топ и вклееный гриф из махагони, которые обеспечивают сильную резонансную мощность и продолжительное звучание, ценимое рок-музыкантами.\n\nКонструктивно укрепленный гриф и установленные активные звукосниматели EMG делают инструмент надежным на сцене и позволяет получить чистый, мощный звук без шумов.\n\nИнструменты подписанные Хэтфилдом известны высоким качеством изготовления и надежностью комплектующих. \n\nПокупатель получает фирменный кожаный ремень Levy's профессионального качества, а также книгу с иллюстрациями истории группы Metallica.\n\nТакие наборы редко встречаются в регионах, поскольку большинство инструментов серии ESP японского производства приобретают коллекционеры через специализированные международные торги.\n\nСпецификация модели ESP Truckster:\n\nПятый инструмент для Хэтфилда: Модель Truckster стала пятой подписной моделью, выпущенной ESP специально для Хэтфилда. Базой послужил корпус модели ESP Eclipse, схожий с известной гитарой Gibson Les Paul.\n\nАвтомобильный дизайн: Увлекающийся кастомными машинами и хот-родами Хэтфилд попросил разработчиков сделать новый инструмент в виде автомобиля с серебряным матовым покрытием, будто его не успели полностью покрасить. Именно такой слегка поврежденный внешний вид стал отличительной чертой этой модели — без лакового покрытия и блестящей отделки.\n\nИмитатор кнопки: Тумблер сверху корпуса предназначен лишь для визуального соответствия старомодному стилю. Реальная регулировка осуществляется с помощью нижнего тумблера.\n\nМногоуровневое покрытие: Для достижения эффекта старения на производстве ESP наносят несколько слоев краски (серого, черного и белого цветов), после чего покрытие частично стирается вручную. Это придает каждому инструменту уникальность, и даже два экземпляра из одной производственной партии выглядят по-разному.""",25.0
49,49,"'Раскрыть невидимые дефекты дома — это дело сложное и требует внимательности. Лучше покупать жильё новое или на первичном рынке, чтобы избежать несчастливых сюрпризов скрытых проблем. Зимой, как правило, многие дефекты становятся менее заметными, а иногда даже совершенно незаметными для глаз неопытного покупателя. Однако, в зимний сезон лучше ждать, когда климат умиротворится и будет легче обнаружить проблемы с фундаментом, которые могут стать критическими для здания. Одним из таких примеров может быть серьёзное повреждение стены или нарушение технологии, которая приведет к тому, что здание будет снесено и построено заново. Это часто происходит в случаях с покупкой жилья на вторичном рынке, как отметил руководитель строительной фирмы '",34.75
50,50,"'Продукт, несправедливо попадающий под огонь критики диетологов - обыкновенная свёкла или мангольд. Их использование в пищу долгое время оставалось зарезервировано для придания блюдам красоты, таких как винегрет или борщ. В настоящее время в Европе популярны диеты, которые включают различные блюда из свёклы и её листьев, обладающие полезными свойствами: высоким содержанием железа, витамина C и йода, приятным вкусом и отсутствием горечи. Споры об их ценности продолжаются на протяжении многих лет. Тем не менее, свидетельства в пользу свёклы стремительно растут, особенно во время последних десятилетий. Исследования показывают, что это очень ценное вещество для потеряния веса - бетаин. Врач-диетолог Светлана Бережная подтверждает, что бетаин препятствует накоплению излишних жиров и способствует лучшему усвоению полноценного белка. Кроме того, сок свёклы содержит ферменты, которые повышают водно-солевой баланс организма и обладают легким мочегонным действием, особенно ценные для людей, которые малоподвижны или склонны к отекам. Чтобы избавиться от двух-трех килограммов, достаточно нормализовать водно-солевой обмен, предотвращая скопление избыточной жидкости в тканях. Свёкла также богата клетчаткой и веществами, активизирующими деятельность кишечника и желчного пузыря. Однако она оказывает и слабительное воздействие. Свёкла - подходящий продукт для проведения разгрузочного дня. Однако употребление одной отваренной и измельчённой свёклы не обязательно должно быть единственным вариантом, особенно если вы хотите создать богатое и вкусное меню. С ней можно приготовить множество недорогой, вкусной и аппетитной пищи, которая будет заполнять ваш желудок довольно долго. На сто граммов свёклы приходится всего сорок калорий. Она хорошо сочетается с селёдкой и зеленью, хуже - с острыми и копчёными продуктами.'",24.0
51,51,"'В Санкт-Петербурге начало 2026 года принесло свои фрукты для рынка недвижимости - отмечается рост ипотечных кредитов, долей участия, строительства, но снижение сделок на вторичном рынке. Ипотека стала движущей силой - покупатели продолжают захватывать жилье, несмотря на высокие процентные ставки и ограниченный спрос. В первом квартале 2026 года было зарегистрировано 28 346 ипотечных договоров, что более чем на 14% превышает показатели аналогичного периода прошлого года. На первичном рынке увеличению подкрепляют данные Росрегистра - в первом квартале 2026 года заключены договоры на 10 299 долей участия в строительстве, что составляет рост на 10% по сравнению с первым кварталом предыдущего года. Однако общий объем купли-продажи жилых объектов увеличился незначительно - всего 257 единиц, зарегистрированных прав собственности на основе договоров купли-продажи и обмена. Ипотечные договоры набирают обороты - в январе текущего года их количество увеличилось почти в полтора раза, достигнув 4262, в то время как за январь 2025 года - 2707. В первом полугодии 2026 года было зарегистрировано 8601 ипотечный договор, в то время как за тот же период прошлого года - 6664.'",34.0
52,52,"'В то время как правительство отменяло субсидированную ипотеку, стимулировавшую частное жилищное строительство, многие строительные компании, которые одновременно работали над несколькими объектами, столкнулись с финансовыми трудностями и прекратили свою деятельность. Одним из них является компания «Дворцовая недвижимость Урала», управляемая генеральным директором Александром Свитеньковым. Он рассказал, что из более чем тысячи предприятий, ранее занимавшихся сегментом частного жилищного строительства в Екатеринбурге, остались действующими и получили доступ к проектному финансированию примерно 40. Сегодня банковские кредиты недостаточно для обеспечения предыдущих объёмов строительства (приблизительно от 50 до 100 миллионов рублей). Свитеньков привел следующий пример: «Многие годы назад наша компания возводила сто дома в год. В прошлом году построены лишь 28 домов, а сегодня подписаны контракты на строительство 12–15 домов. Из-за снижения объемов строительства пришлось сократить численность персонала. Число работников офиса уменьшилось с 37 до 10 человек, а на строительной площадке осталось от 50 до 80 работников из 400». Свитеньков также отметил, что многие участники рынка сейчас имеют убытки из-за высоких темпов инфляции, что приводит к многочисленным случаям банкротства и даже уголовным разбирательствам. Эдуард Богданов заметил, что в 2025 году стоимость загородной недвижимости выросла примерно на 15,2%, но дальнейший рост прекратился. Богданов также добавил: «Сейчас можно найти предложения с торговым снижением цен, широкий ассортимент предложений имеется как для земельных участков, так и жилых домов. Ожидаю возобновления роста цен в период 2027–2028 годов после возврата привлекательных ипотечных ставок, способствующих увеличению числа покупателей». Эксперты считают, что сегмент частного жилья в течение 2026 года будет адаптироваться и меняться. Компании с недостаточным капиталом и низкокачественным предложением покинут рынок, тогда как организации с эффективным управлением и достаточными ресурсами укрепят свои позиции. Александр Игнатов подчеркнул, что рынок выходит из этапа хаотичного развития в более стабильную фазу. Будущий успех обеспечат не просто комплексы застройки, а предложения комплексного продукта для конечного потребителя: земельный участок с подведёнными коммуникациями, подъездными путями, необходимой инфраструктурой и прозрачными юридическими условиями, либо комбинированное предложение вида «земельный участок и жилой дом». Такие проекты смогут привлечь большую часть спроса. Для реализации крупных комплексных проектов необходима финансовая поддержка не только самих застройщиков, но и государственных структур в части инфраструктуры дорог и инженерных сетей, чего пока не наблюдается в полном объёме.'",31.65
53,53,"'Видение опасности для квантовых технологий разделило общину пользователей биткоина на две фракции: одни поддерживают добровольный переход к механизмам защиты, в то время как другие настаивают на принудительном ограничении обращения наиболее уязвимых активов. Эта фракция столкнулась с серьёзным философским вызовом в течение последних лет, и вопрос обеспечения безопасности сети биткоина перед возможными угрозами квантовых компьютеров привёл к спорам внутри разработчиков. Среди руководителей компании Blockstream выступил Адам Бэк с предложением добровольно перейти на новые защищённые механизмы безопасности, а другие члены общины, такие как разработчик и основатель проекта Casa Джеймсон Лопп, выступили с инициативой ограничить обращение миллионов биткоинов, хранящихся в долгосрочном хранении, включая активы предполагаемого основателя криптовалюты Сатоши Накамото. Эта дискуссия, ранее рассматривавшаяся исключительно с точки зрения теории, приобрела новое значение после публикации результатов исследований специалистов компании Google в марте текущего года. В отчёте объёмом более 50 страниц были представлены методики и подходы, которые существенно снижают затраты на декодирование криптографических алгоритмов, лежащих в основе безопасного функционирования сетей биткоина, эфириума и большинства других цифровых валют. Согласно данным учёных, высокопроизводительные компьютеры, способные реализовать такие атаки, появится раньше, чем планировалось — не к середине 2030-х годов, а уже в ближайшие несколько лет. Это означает возможную опасность для миллионов единиц цифровой валюты старого образца, принадлежащих различным участникам рынка, включая и предполагаемые накопления основателя биткоина Сатоши Накамото. По расчётам исследователей Google, общая сумма таких активов составляет около 2,3 миллиона биткоинов, что эквивалентно примерно 170 миллиардам долларов США по состоянию на апрель 2023 года. Атака с использованием квантового компьютера против блокчейна подразумевает возможность восстановления закрытого ключа пользователя по открытому. Ключевая задача подобного взлома сейчас представляется крайне сложной и практически невыполнимой с точки зрения современных вычислительных мощностей, однако квантовые алгоритмы позволяют решить её гораздо быстрее и проще. Первый сценарий предполагает, что злоумышленник находит адреса, чьи открытые ключи уже раскрыты, и получает доступ к активам путём расчёта соответствующего закрытого ключа. Второй вариант развития событий предусматривает ситуацию, когда злоумышленник перехватывает транзакцию до момента её добавления в блок цепи, добывая открытый ключ и вычисляя закрытый ключ, затем замещая оригинальную транзакцию собственной. Более опасным является именно второй способ атаки, поскольку он угрожает не только старому и малоподвижному капиталу, но и любым обычным переводам внутри системы.'",21.38
