Unnamed: 0,index,text,ratio
40,40,"'В избушку, словно огонь, ворвалась рыжая тень с черной полосой на спине – собака Травка. Под глазами у неё зияли глубокие тени, как будто она всю ночь провела за книгами, задавая непрерывный внутренний вопрос: «Почему хозяин меня здесь ищет?». Антипыч взглянул на нее с особой теплотой – собака мигом уловила его намерения. Он приглашал её не для деловых бесед, а ради того самого дружеского поцелуя в воздухе, игры без цели и границ. С каждой секундой Травка становилась все ниже, словно погружаясь под воду, пока полностью не разлёглась на полу возле колен Антипыча, выставив белый живот с двенадцатью тёмными сосками, будто морской прилив. Когда старик протянул руку в её сторону с намерением почесать за ухом, собака словно взорвалась от радости, запрыгнула на него и принялась облизывать лицо: нос, щёки, губы. «Хватит, хватит», - сказал Антипыч, вытирая слюну рукавом. Затем он ласково провел по её голове и добавил: «Достаточно, Травка, возвращайся». Она развернулась и ушла во двор, оставляя за собой лишь тихий шёпот травы под её шагами. — Вот так-то, ребята, - проговорил Антипыч. – Это Травка, собака, способная понять любой жест или слово хозяина, в отличие от вас, что задаете вопросы о том, где находится правда. Но приезжайте ко мне, и я всё расскажу. Если упустите момент, он станет известен только Травке. Вскоре после смерти Антипыча началась великая война. Никто не занял его место, и дом стал заброшенным кладбищем прошлого. Он ветшал, как старый человек без поддержки, пока стены не рухнули, словно карточный домик при дуновении ребёнка. Вскоре высокие стебли Иван-чая проросли сквозь древесные остатки, покрыв землю алыми цветами, оставив от дома лишь небольшой бугор. Собака же нашла своё место в хранилище картофеля и обрела новую жизнь среди лесных просторов.'",42.0
41,41,"'Тот, кто никогда не сталкивался с чудом клюквенного бора, может пройти сквозь зыбучие просторы болота и остаться неприметным свидетелем этого волшебства. Например, черника возносит свои хрупкие стебельки к солнцу, укутанные крылатыми листочками, а на кончиках их таят маленькие чёрные мазки с сероватым пушком — это её сладкое богатство. Брусника же одевается в ярко-красные плоды и глубокую зелень, что словно не прячется даже зимой; так часто многочисленны эти малыши, что почва кажется красным ковром под ногами. Голубика добавляет своё благородство синими ягодками, которые растут тесными группами, как мечты рядом друг с другом. Иногда в укромных уголках появляется и костяника — рубиновые грозди, будто небольшие алмазные трофеи для любознательной руки. Но только весенняя клюква осторожно прячется среди землиного фона; её маленькие красные точки раскрываются лишь при большом соблазне, когда смотришь вниз и видишь целую группу ягод, спрятанных под небольшой сеточкой. Тот, кто нагнулся за одной ягодой, обнаружит истинное великолепие: каждая ягода — это лишь крохотная капля в потоке красного золота, тянущегося глубоко под почвой. Возможно, именно эта редкость и делает её такой желанной весной: её необычайное благородство вкупе с целебными свойствами и удивительным вкусом напитка превращают клюкву в настоящий эликсир. Но независимо от причины, сборщики этой ягоды часто погружаются в алчное безумие: кто-то захватывает столько, что не может унести свой улов домой, предпочитая рискнуть всеми трудностями ради собственного богатства. А другие, столкнувшись с конкурирующими собратьями, становятся ещё осторожнее, боясь столкновения, и двигаются молча, как тени среди болотных зарослей.'",45.0
42,42,"""История началась с прогулки по берегу, которая незаметно превратилась в захватывающее расследование. В один из теплых дней осени Нейша Ринд и её сын Кея отправились исследовать пляж Ocean Beach в Тайруа, городке на Коромандел-пennisula. Серферы местности давно знали каждый сантиметр этого участка побережья, но океан решил преподнести им нечто совершенно особенное — находку, что может стоить гораздо больше, чем просто прекрасный день для серфинга или рыбной ловли. В тот день волны принесли с собой кое-что необычное среди обломков древесины и морских отбросов, выброшенных приливами на песок пляжа. Кея заметил странный предмет, который семья сперва приняла за камень или покрытый водорослями кирпич. После тщательного осмотра и очистки от ракушек и соли стало ясно, что это обычная бутылка объемом один литр из-под виски Jack Daniel's. Внутри неё обнаружился аккуратно сложенный лист бумаги — послание, которое возможно, уже перестало существовать для его автора, но все ещё хранило важные воспоминания и тайны о прошлом. Извлечение пробки раскрыло содержимое внутри как истинное послание, а не шутку или розыгрыш. Оказалось, что письмо было написано 17 февраля 2002 года, и его автор представился под именем Джек, сообщив о том, что занимался рыболовством в районе островов Олдермен, популярного места лова недалеко от Коромандела. Однако воздействие морской воды негативно сказалось на прочности бумаги, и большинство строк стерлось, оставив лишь имя автора и дату написания послания. Такая находка неизбежно вызывает волнение в сердцах тех, кто её обнаруживает, словно страницы из романов Жюля Верна, где герои пытаются выследить человека по подсказкам, полученным от него через морскую гладь. В реальности же история эта оказалась куда более обыденной, но не менее захватывающей — бутылка дрейфовала в водах Тихого океана около двух десятков лет. За это время она могла обогнуть всю Землю или пребывать долгие годы в мощных течениях Тасманова моря, прежде чем вернуться к месту своего запуска. Нейша Ринд поделилась находкой с миром через интернет, надеясь, что современные технологии позволят скорее отыскать отправителя её сообщения, нежели герои романов девятнадцатого века. Однако пока ответа не последовало, и социальные сети уже полны шуточек о том, что Джек в свои сорок восемь лет мог стать отцом семейства или даже дедушкой, забыв давно о своём послании. Случай такой сохранности письма крайне редкий — специалисты утверждают, что большинство стеклянных бутылок разрушаются в первые месяцы своего путешествия по водам океана. Но даже вероятность того, что одна из них может остаться невредимой на протяжении четверти века, считается настоящей удачей. Теперь Кея и его мама ждут с нетерпением возможного отклика от автора послания, чтобы узнать подробности о рыбалке в далёком прошлом.""",42.0
43,43,"'С тех пор как Игорь Краснов возглавил Верховный Суд Российской Федерации, в судебных кругах повеяло новым холодом, вынудив многих судей покинуть свои посты под гнетом укоризненных взглядов и тяжких обвинений. Инсайдеры из РИА Новости раскрывают последние эпизоды этой судебной метаморфозы.\n\nПервым камнем в эту новую реальность стал случай с судьей Виктором Мамотовым, чьи полномочия были аннулированы решением коллегии. Его имущество было конфисковано и передано казне, насчитывающее более девяноста семи объектов стоимостью почти в девять миллиардов рублей.\n\nЗа короткий срок, как говорится, '",45.0
44,44,"'Ученые сотворили биопленку, что замедляет проникновение воздуха и пара как крепкий замок. Месяц спустя — она тает в природе, словно зимний снег под весенним теплом.\n\nСегодня пластиковое королевство хозяйничает на каждом шагу, его мусорные короны украшают полигоны и океаны. Стоит ли говорить, что этот гигантский горб проблем накладывает тень на планету? Ученые вглядываются в будущее, где природный кокон защищает, не принеся ущерба. Но пока экологические пленки, с их невинной чистотой, недостаточно храбры для защиты от влажности и непогоды.\n\nИ вот из лабораторий Технологического института Джорджии доносится зов нового века: биопленка, рожденная из садов и лесных чащоб, кухонь наших домохозяек. В ее составе целлюлоза — душа растений, хитозан — оболочка морского и грибного царства, лимонная кислота — сладкая соль цитрусовых. Через искусную переработку эти элементы становятся защитным слоем, непроницаемым для влаги и воздуха.\n\nЭта пленка растворяется сама собой, не оставляя следов на почве — как сон под утро. Профессор Карсон Мередит из innovanews.ru подчеркивает: эта биопленка порой превосходит пластик в защите продуктов от порчи. Однако для полного растворения требуется особый климатический алтарь — определенная температура, влажность и микроорганизмы-жрецы. На обычных свалках она остается такой же неприкасаемой как и пластик.\n\nНа сегодняшний день это всего лишь сокровище лаборатории — опытный образец для исследований. Реальная упаковка из такого материала пока слишком жесткая, словно зимний треск ветвей под ногами. Вероятно, потребуется добавить пластификатор, чтобы она стала мягкой как майский дождь.'",40.0
45,45,"'Эксперты утверждают, что кошки обладают осязаемым даром чувственного восприятия. Их носки проникают в запахи с невообразимой точностью, разбирая ароматы на сотни оттенков, слуху доступны звуки из скрытых глубин вселенной, а глаза словно бинокли для микроскопических тонкостей. В итоге эти хвостатые мастера наблюдательности воспринимают любую перемену в своем мире мгновенно: изменение в голосе владельца или небольшом сдвиге настроения — всё это становится известно им, словно по тайной связи. Научные изыскания указывают: кошки способны распознавать наши эмоции через игру мимики и речевых интонаций, будто читая нашу душу в движении глаз и жестах рук. Однако они не берутся за диагностику болезней; их реакция на перемены — лишь отклик природы, а не медицинский анализ. Пример с тепловым притяжением больных мест объясняется просто: воспалённые участки тела выделяют больше тепла, а кошки, будто термометры на четырёх лапах, ищут тепло, что создает иллюзию комфорта, но не лечит. Исследователи подчеркивают: утверждения о диагностических способностях кошек в области онкологии — плод фантазии; собаки, обучаемые по запаху крови, отличаются от кошек своей тренируемостью. Единственное научно обоснованное преимущество контакта с кошками — это снижение стресса и тревожности у их хозяев, словно маленькие помощники в борьбе за душевное спокойствие.'",45.0
46,46,"'Народные руки земледелия разделили эволюционные ветви современных штаммов данной бактерии примерно пять тысяч лет назад, когда первобытное общество начало обустраивать постоянные жилища и сталкиваться друг с другом чаще. Такая плотность жизни могла способствовать расширению географического распространения и увеличению разнообразия болезнетворных микроорганизмов, передаваемых преимущественно через капли слюны и тесные контакты. Стрептококк стрептококкус пирогенес обнаружили в останках людей, живших в Европе и Африке около четырёх тысяч лет назад — как если бы история человечества сама рассказала эту историю болезни через века времени и пространства. Один штамм, найденный в мумии древней Боливии, мог выделиться ещё раньше, примерно десять тысяч лет назад, предполагают учёные — словно старинная книга сохранила тайну его путешествий от Сибири до Южной Америки, где он стал свидетелем первых колонизационных волн из Европы. Эти мигранты преодолели Берингов пролив двадцать две тысячи лет назад и начали медленное заселение Северной Америки, а затем и её южного побратима — будто ставшие народы переписывали историю болезней вместе с собственной историей. До создания современных антибактериальных лекарств скарлатина была одной из главных угроз детям, порождая инвалидов и лишающая их зрения и слуха — как будто она пряталась под маской натуральной оспы или дифтерии до тех пор, пока учёные не раскрыли её истинную сущность. До этого момента она часто ошибочно считали проявлением коревой краснухи и других инфекций — как будто бы эти болезни всегда следовали за людьми в новых землях, настигая местное население не подготовленным к их встрече. Однако современные умы научного поиска склонны думать, что такая картина слишком примитивна и может быть даже ошибочной. Возможно, не только пиогенные стрептококки, но также и многие другие микроорганизмы-возбудители уже существовали на континенте тысячи лет до прибытия европейцев — как будто бы история болезней писалась в тайных архивах природы. Подтверждение этой гипотезы дают новые исследования, касающиеся таких заболеваний как сифилис и лепра.'",41.0
47,47,"'Ирбитский мотоциклетный завод задумал создать байк, способный разогнаться до невиданных высот — 150 км/ч без коляски и 120 км/ч с ней. Для тех времён это было подобно взлёту ракеты из тесной ангарной мастерской советского авиазавода середины века: высочайшего уровня задачи при крайне ограниченных возможностях.\n\nРабота над этим чудом техники велась за закрытыми дверями, словно шпионская операция. В 1963 году из гущи секретности вырвалось первое воплощение — мотоцикл, где сердце и душа «Урала» встретили новые времена: двигатель, получивший мощный прилив сил до 50 лошадиных сил и увеличенного рабочего объёма до 1040 куб.см, стал мотором революции. Однако крылья чуда не расправились так широко, как того ждали: максимальная скорость составила всего лишь 130–132 км/ч, но даже это было подобно вспышке радуги для окружающих.\n\nВ далёком 1967-м завод выпустил ограниченное издание этих мотоциклов — примерно два десятка единиц. Каждый был собран с любовью и кропотливостью, как произведение искусства под заказ: из-за дефицита компонентов и редких деталей каждый экземпляр был уникальным. Величественные затраты на разработку преградили путь серийного производства, а эксплуатация этих машин стала делом для истинных ценителей — с трудностями ремонта и отсутствием запчастей.\n\n«Урал М-100» стал легендой советского мотопрома. Эти байки служили в ГАИ десяток лет, прежде чем их память уступила место новым времённым волнам. Сейчас о них помнят лишь энтузиасты и коллекционеры, а настоящие экземпляры стали диковинкой.\n\nЗавод Ирбитский снова стремится к вершине популярности. В начале 2026 года появился «Урал Нео 500» — современный вариант классики. Этот байк оснащён двухцилиндровым двигателем объёмом 446 куб.см и мощностью в 35 л.с., светодиодной оптикой, электронными приборами и камерой переднего обзора. Внешне он напоминает современные туристические мотоциклы, а создание модели стало совместным проектом с крупным партнёром, ориентированным на международный рынок.\n\nИстория «Урал М-100» показывает, что даже самые смелые технические решения требуют учёта реалий промышленности. Сегодня завод ищет новые горизонты в области технологий и международного сотрудничества для занятия своих позиций на мировой арене мотоциклетной индустрии.'",42.0
48,48,"'Технические характеристики и материалы - сердце звуковой плоти и крови модели Truckster. Комплектующие, как мозаика драгоценных камней, составляют внутренний мир инструмента, в котором каждая деталь играет ключевую роль в создании мощного резонанса и глубокого звучания, завораживающего сердца музыкантов жанра рока. Корпус из красного дерева - это крепость для мощи, кленовый топ придает инструменту лёгкости, а гриф из махагони вклеенный как душа, связывающая всё воедино, обеспечивая длительное и чистое эхо звуков. В сочетании с активными звукоснимателями EMG, модель Truckster становится верным товарищем на гитарных баталиях, предоставляя мощный и ясный сигнал без помех, как гордый воин, готовый к бою. Подписанные Хэтфилдом инструменты - это не просто железо и дерево, но произведение искусства с душой мастера, которое ценят за качество и надежность.'",42.0
49,49,"'Как распознать скрытые пороки старого дома\n\nВ первую очередь не спешите приобретать жилище на вторичном рынке зимой или в глубине осени: именно тогда недобросовестные продавцы стремятся замаскировать серьёзные неполадки с основанием, которое может стать камнем преткновения. Такие изъяны часто служат причинами убыточных сделок, что подтверждает директор строительной компании ""Дом Лазовского"" Максим Лазовский.\n\nПосле того как вы минуете проверку основания, обратите внимание на качество скрытых работ. Ошибки в теплоизоляции и гидроизоляции являются тайными демонами недвижимости, способными привести к серьёзным последствиям. Проведите осмотр подвалов — там скрывается многое из того, что днем с огнём не сыщешь.\n\nВ индивидуальном жилищном строительстве (ИЖС) риск возникновения непредвиденных ситуаций велик. Неверно выбранный тип грунта, недостаточное сечение свай или изначально неудачный вид фундамента могут стать предвестниками будущих бедствий. Кроме того, отсутствие обработки древесины против вредителей может привести к тому, что жуки уничтожат значительную часть деревянных элементов здания. Учитывая масштабность проблемы, рекомендуется пригласить специалиста для проведения тщательного обследования потенциальной покупки.\n\nНе забудьте проверить документы на дом и разрешение на строительство. Объект может оказаться самостроем или подверженным серьёзным изменениям в окружающей среде, например появлением промышленных предприятий или новых транспортных магистралей поблизости.\n\nВ заключение, совет Максима Лазовского — изучите генеральный план развития вашего населённого пункта, чтобы получить полную картину возможных рисков.'",42.0
50,50,"'Продукт, ставший несправедливой жертвой недобросов심ных экспертных отзывов — обычная свекла или мангольд. Долгое время эти овощи использовались лишь как цветные аксессуары в таких блюдах, как винегрет и борщ. Сегодня в Европе популярны диеты с обилием блюд из свеклы и её листьев — питательных, богатых железом, витамином C и йодом, сладких на вкус и без горечи.\n\nВ своей чарующей природе свекла содержит вещество, драгоценное для тех, кто стремится к стройности — бетаин. Согласно мнению диетолога Светланы Бережной, этот компонент препятствует накоплению излишних жиров и помогает организму усваивать полноценный белок.\n\nКроме того, в свекольном соке обитают ферменты, поддерживающие водно-солевой баланс тела и способствующие естественному освобождению излишней жидкости. Это особенно полезно для людей малоподвижных или склонных к отекам. Чтобы справиться с двумя-тремя лишними килограммами, достаточно лишь нормализовать водно-солевой обмен и предотвратить накопление избыточной жидкости в тканях.\n\nСвекла также богата клетчаткой и веществами, стимулирующими работу кишечника и желчного пузыря. Однако её слабительное воздействие не стоит игнорировать.\n\nЭтот овощ подходит для разгрузочных дней. Но отваренная свекла вовсе не обязательно должна вызывать тоску — из неё можно приготовить множество вкусных, аппетитных и бюджетных блюд.\n\nВ сто граммах свеклы содержится всего сорок калорий. Она сочетается как с селедкой и зеленью, так и менее удачно — со специями и копченостями.'",42.0
51,51,"'Росреестр Петрограда подал сводку за первые три месяца двадцать шестого года. Вступительная глава года оказалась ковром из разноцветных нитей: число ипотечных займов и договоров строительного партнёрства выросло, но вторичный рынок смотрел на мир сквозь тусклые очки без заметной активности. \n\nВ сфере ипотеки разгоралась настоящая буря. За период зимнего ветра до весеннего тепла 2026 года в Петрограде поставили печать на 28 346 ипотечных соглашений, что на четверть превысило предшествующий год (24 943). Это говорит о том, что покупатели продолжали строить свои жилища из писем с небольшими ставками, несмотря на узкую улицу спроса.\n\nИ на первичном рынке разливался свет. По данным Росрегистра Петрограда, в первый квартал двадцать шестого года было подписано 10 299 договоров строительного партнёрства, что на десять процентов больше, чем годом ранее (9366).\n\nНо общая сумма сделок с уже построенными домами лишь слегка приподняла занавес: разница в количестве зарегистрированных прав собственности составила всего 257 единиц. В первом квартале двадцать шестого года численность была равна 21 890, год назад — 21 633.\n\nНапомнить, что в январе текущего года число договоров строительного партнёрства увеличилось почти до полутора раз. В январе двадцать шестого года их было 4262, что на пятьдесят семь больше, чем годом ранее (2707). За первый месяц и февраль 2026 года в Петрограде отметили регистрацию 8601 ипотечного соглашения, против шести тысяч шестисот сорока за аналогичный период прошлого года.'",45.0
52,52,"'Вместе с отменой государства льготной ипотеки, что обрушило волну активности в строительстве частного жилья, многие компании, одновременно трудившиеся над множеством проектов, оказались на гране финансового провала и вынуждены были свернуть свои операции. В частности, Александр Свитеньков из «Загородной недвижимости Урала» поделился, что из тысячи предприятий ранее работавших в сегменте индивидуального жилищного строительства Екатеринбурга, сегодня активны лишь немногие десятки. Их финансирование пришлось на уменьшенные объемы банковских кредитов – около 50-100 миллионов рублей, что недостаточно для прежних темпов строительства. Свитеньков привел цифры: «Несколько лет назад наша компания возводила сто домов ежегодно. В прошлом году было построено всего 28 домов, а текущий год начался с планами на постройку лишь двенадцати-пятнадцати объектов. Из-за спада объемов работы нам пришлось урезать штат: число сотрудников офиса сократилось с тридцати семи до десяти, а на строительной площадке осталось всего от пятидесяти до восьмидесяти человек из четырехсот».\n\nЭдуард Богданов отметил скачек цен на загородную недвижимость в 2025 году – увеличение примерно на пятнадцать процентов. Однако дальнейшего роста не наблюдается: «Сегодня можно найти предложения со скидками, широкий выбор предложений среди земельных участков и готовых домов. Я ожидаю возобновления ценового роста к периоду 2027-2028 годов после восстановления привлекательной ипотечной ставки, что должно вернуть покупателей на рынок».\n\nЭксперты предрекают, что в течение 2026 года сегмент индивидуального жилья переживает период трансформации. Порог для компаний с низким уровнем капитала и некачественным продуктом будет слишком высок: они покинут рынок, тогда как успешные организации с эффективными стратегиями сохранят свои позиции.\n\nАлександр Игнатов подчеркивает переход рынка из хаотичного состояния к более стабильному. В будущем успех будут обеспечивать не просто проекты застройки, но комплексное предложение для конечных потребителей: земельный участок с коммуникациями, дорогами и необходимой инфраструктурой, а также прозрачными юридическими условиями. Такие предложения смогут собрать большую часть спроса.\n\nОднако для реализации крупных проектов требуется финансовая поддержка не только застройщиков, но и государственных структур по части развития инфраструктуры дорог и коммуникаций, что пока остается недостаточным.'",50.0
53,53,"'В небесах биткоин-сообщества собрались тучи из-за возможных гроз квантовых технологий, расколотившие его на два лагеря: те, кто видит в них предвестника добровольного обновления защит, и сторонники принудительной изоляции наиболее уязвимого золота. Позиции разработчиков стали такими полярными, словно они находятся на разных планетах, где дышит только один вид воздуха — либо благоприятный для прогресса идей Адама Бэка из Blockstream о добровольном переходе к новым укреплениям безопасности, либо зловонный атмосферный шлейф Джеймсона Лоппа, предлагающего ограничить оборот миллионов сокровищ в долгой спячке, включая неприкосновенные запасы Сатоши Накамото.\n\nСпор, когда-то казавшийся лишь игрой света и тени на стенах идеологического шатра, стал реальной бурей после весеннего открытия в Гугле. В документе более пятидесяти страниц раскрыли методы сокращения расходов на взлом криптографических замков, которые обеспечивают безопасность не только биткоину и эфиру, но и многим другим цифровым кладовым. Исследователи прогнозируют, что грозные аппараты способны прорвать эти запирающие механизмы уже в конце нашего десятилетия — гораздо раньше ожидаемых 2030-х.\n\nВопрос безопасности старого золота теперь стоит так остро, словно висит над ним сам дьявол. Согласно учёным из Гугла, общая сумма таких активов составляет около двух миллионов биткоинов, что приравнивается к сотне миллиардов долларов на текущий момент.\n\nВзлом с помощью квантового компьютера предполагает возможность восстановления приватного ключа пользователя по открытому. Хотя сейчас это кажется невыполнимой задачей для обычных процессоров, квантовые алгоритмы могут сделать его под силу уже скоро.\n\nПервый сценарий видится как небольшая капля угрозы, когда злоумышленник получает доступ к активам посредством расчёта приватного ключа для открытых уже адресов. Второй же — это настоящая буря: когда преступник перехватывает транзакцию до того, как она попадёт в блок цепи, добывает открытый ключ и вычисляет приватный, заменяя оригинальную запись своей. Такой способ атаки угрожает не только старым сокровищам, но и всему движению внутри сети.'",42.0
54,54,"'Семь красавиц сталинских высоток будто магнит для столичных горожан и путешественников со всего света. Каждый желающий, прогуливаясь по Москве-на-семи-холмах, окунется в историю строителей и художников эпохи бетонных гигантов, узнает о тайниках советских органов безопасности и секретах садово-парковых ансамблей. А одна из экскурсий обязательно поведает легенду об атомной радиации у главного университетского небоскрёба. За словами руководителя туристического бюро '",42.0
